date,SMI,RCI,QDI,MDI
2017-01-23,28.515625,9.765625,9.765625,16.015625
2017-01-24,28.515625,9.765625,9.765625,16.015625
2017-01-25,28.515625,9.765625,8.984375,15.755208
2017-01-26,28.515625,9.765625,8.203125,15.494792
2017-01-27,27.734375,8.984375,7.421875,14.713542
2017-01-28,26.953125,7.421875,5.859375,13.411458
2017-01-29,25.390625,9.765625,22.265625,19.140625
2017-01-30,27.734375,25.390625,97.265625,50.130207
2017-01-31,28.515625,48.828125,67.578125,48.307293
2017-02-01,28.515625,43.359375,34.765625,35.546875
2017-02-02,28.515625,40.234375,61.328125,43.359375
2017-02-03,28.515625,61.328125,95.703125,61.848957
2017-02-04,40.234375,78.515625,93.359375,70.703125
2017-02-05,48.046875,88.671875,88.671875,75.13021
2017-02-06,49.609375,89.453125,64.453125,67.83854
2017-02-07,48.828125,83.984375,58.984375,63.932293
2017-02-08,46.484375,77.734375,57.421875,60.546875
2017-02-09,45.703125,70.703125,51.171875,55.859375
2017-02-10,43.359375,62.109375,47.265625,50.911457
2017-02-11,41.796875,57.421875,46.484375,48.567707
2017-02-12,39.453125,54.296875,44.140625,45.963543
2017-02-13,35.546875,51.171875,41.796875,42.838543
2017-02-14,33.984375,54.296875,80.078125,56.119793
2017-02-15,34.765625,66.015625,80.078125,60.286457
2017-02-16,35.546875,70.703125,84.765625,63.671875
2017-02-17,47.265625,75.390625,85.546875,69.40104
2017-02-18,47.265625,76.171875,73.828125,65.75521
2017-02-19,47.265625,72.265625,56.640625,58.723957
2017-02-20,46.484375,77.734375,96.484375,73.56771
2017-02-21,46.484375,83.203125,79.296875,69.66146
2017-02-22,47.265625,95.703125,98.046875,80.33854
2017-02-23,48.828125,98.046875,80.859375,75.91146
2017-02-24,47.265625,94.921875,74.609375,72.265625
2017-02-25,45.703125,87.890625,72.265625,68.61979
2017-02-26,41.796875,81.640625,65.234375,62.890625
2017-02-27,41.015625,76.171875,66.015625,61.067707
2017-02-28,41.015625,71.484375,61.328125,57.942707
2017-03-01,41.015625,66.796875,57.421875,55.078125
2017-03-02,41.015625,62.109375,58.203125,53.776043
2017-03-03,41.015625,58.984375,53.515625,51.171875
2017-03-04,40.234375,51.953125,47.265625,46.484375
2017-03-05,38.671875,48.046875,40.234375,42.317707
2017-03-06,39.453125,48.828125,88.671875,58.984375
2017-03-07,41.015625,51.953125,62.890625,51.953125
2017-03-08,41.015625,61.328125,88.671875,63.671875
2017-03-09,42.578125,76.953125,90.234375,69.921875
2017-03-10,43.359375,81.640625,61.328125,62.109375
2017-03-11,41.796875,73.828125,55.859375,57.161457
2017-03-12,41.015625,66.796875,45.703125,51.171875
2017-03-13,41.015625,60.546875,41.015625,47.526043
2017-03-14,39.453125,53.515625,34.765625,42.578125
2017-03-15,37.109375,47.265625,26.953125,37.109375
2017-03-16,33.984375,37.890625,24.609375,32.161457
2017-03-17,35.546875,58.984375,94.140625,62.890625
2017-03-18,37.109375,67.578125,86.328125,63.671875
2017-03-19,39.453125,73.828125,94.140625,69.140625
2017-03-20,44.140625,78.515625,62.890625,61.848957
2017-03-21,45.703125,83.984375,94.140625,74.609375
2017-03-22,44.921875,86.328125,69.921875,67.05729
2017-03-23,41.015625,78.515625,62.890625,60.807293
2017-03-24,41.015625,73.828125,61.328125,58.723957
2017-03-25,39.453125,69.921875,55.859375,55.078125
2017-03-26,37.109375,62.890625,51.171875,50.390625
2017-03-27,34.765625,61.328125,50.390625,48.828125
2017-03-28,34.765625,56.640625,48.046875,46.484375
2017-03-29,33.984375,55.859375,45.703125,45.182293
2017-03-30,33.203125,53.515625,44.921875,43.880207
2017-03-31,26.171875,49.609375,40.234375,38.671875
2017-04-01,23.046875,44.921875,36.328125,34.765625
2017-04-02,20.703125,41.796875,36.328125,32.942707
2017-04-03,18.359375,39.453125,35.546875,31.119791
2017-04-04,22.265625,46.484375,92.578125,53.776043
2017-04-05,31.640625,52.734375,59.765625,48.046875
2017-04-06,31.640625,50.390625,44.140625,42.057293
2017-04-07,33.984375,48.828125,72.265625,51.692707
2017-04-08,37.109375,48.828125,45.703125,43.880207
2017-04-09,30.859375,47.265625,42.578125,40.234375
2017-04-10,28.515625,44.921875,40.234375,37.890625
2017-04-11,30.078125,41.015625,68.359375,46.484375
2017-04-12,45.703125,56.640625,91.015625,64.453125
2017-04-13,55.078125,66.796875,69.140625,63.671875
2017-04-14,51.953125,64.453125,45.703125,54.036457
2017-04-15,47.265625,54.296875,38.671875,46.744793
2017-04-16,47.265625,58.984375,83.984375,63.411457
2017-04-17,51.953125,63.671875,88.671875,68.09896
2017-04-18,54.296875,74.609375,96.484375,75.13021
2017-04-19,62.109375,83.984375,82.421875,76.171875
2017-04-20,62.890625,82.421875,72.265625,72.52604
2017-04-21,64.453125,83.203125,88.671875,78.77604
2017-04-22,69.921875,84.765625,87.890625,80.859375
2017-04-23,74.609375,84.765625,75.390625,78.25521
2017-04-24,72.265625,83.984375,69.140625,75.13021
2017-04-25,69.140625,80.078125,63.671875,70.96354
2017-04-26,70.703125,74.609375,62.109375,69.140625
2017-04-27,68.359375,70.703125,59.765625,66.27604
2017-04-28,67.578125,66.015625,58.203125,63.932293
2017-04-29,69.921875,65.234375,57.421875,64.19271
2017-04-30,69.921875,65.234375,55.078125,63.411457
2017-05-01,66.796875,63.671875,54.296875,61.588543
2017-05-02,62.890625,61.328125,50.390625,58.203125
2017-05-03,59.765625,58.984375,45.703125,54.817707
2017-05-04,55.859375,52.734375,42.578125,50.390625
2017-05-05,52.734375,46.484375,40.234375,46.484375
2017-05-06,49.609375,42.578125,39.453125,43.880207
2017-05-07,47.265625,38.671875,37.890625,41.276043
2017-05-08,48.046875,37.890625,33.984375,39.973957
2017-05-09,50.390625,33.203125,31.640625,38.411457
2017-05-10,50.390625,27.734375,29.296875,35.807293
2017-05-11,46.484375,25.390625,25.390625,32.421875
2017-05-12,41.015625,23.046875,22.265625,28.776041
2017-05-13,38.671875,19.921875,21.484375,26.692709
2017-05-14,37.890625,16.796875,19.921875,24.869791
2017-05-15,36.328125,12.890625,21.484375,23.567709
2017-05-16,31.640625,8.203125,19.140625,19.661459
2017-05-17,29.296875,6.640625,20.703125,18.880209
2017-05-18,26.171875,5.078125,21.484375,17.578125
2017-05-19,26.171875,5.078125,44.140625,25.130209
2017-05-20,22.265625,5.859375,19.140625,15.755208
2017-05-21,20.703125,5.078125,18.359375,14.713542
2017-05-22,20.703125,4.296875,16.796875,13.932292
2017-05-23,20.703125,3.515625,46.484375,23.567709
2017-05-24,21.484375,3.515625,12.890625,12.630208
2017-05-25,19.921875,3.515625,11.328125,11.588542
2017-05-26,14.453125,3.515625,11.328125,9.765625
2017-05-27,12.109375,3.515625,11.328125,8.984375
2017-05-28,11.328125,3.515625,10.546875,8.463542
2017-05-29,11.328125,3.515625,12.109375,8.984375
2017-05-30,10.546875,3.515625,12.109375,8.723958
2017-05-31,9.765625,2.734375,12.109375,8.203125
2017-06-01,8.984375,1.953125,11.328125,7.421875
2017-06-02,8.203125,1.171875,10.546875,6.640625
2017-06-03,20.703125,9.765625,92.578125,41.015625
2017-06-04,40.234375,49.609375,85.546875,58.463543
2017-06-05,42.578125,52.734375,32.421875,42.578125
2017-06-06,38.671875,49.609375,30.078125,39.453125
2017-06-07,36.328125,45.703125,28.515625,36.848957
2017-06-08,33.984375,41.015625,24.609375,33.203125
2017-06-09,32.421875,38.671875,23.828125,31.640625
2017-06-10,30.078125,34.765625,22.265625,29.036459
2017-06-11,25.390625,30.078125,19.140625,24.869791
2017-06-12,19.921875,25.390625,18.359375,21.223959
2017-06-13,17.578125,18.359375,16.015625,17.317709
2017-06-14,16.796875,15.234375,15.234375,15.755208
2017-06-15,16.796875,15.234375,57.421875,29.817709
2017-06-16,17.578125,12.890625,42.578125,24.348959
2017-06-17,18.359375,10.546875,14.453125,14.453125
2017-06-18,16.015625,10.546875,13.671875,13.411458
2017-06-19,15.234375,8.984375,15.234375,13.151042
2017-06-20,14.453125,8.203125,12.890625,11.848958
2017-06-21,13.671875,7.421875,12.890625,11.328125
2017-06-22,16.796875,20.703125,98.046875,45.182293
2017-06-23,23.828125,27.734375,19.140625,23.567709
2017-06-24,19.921875,23.828125,19.140625,20.963541
2017-06-25,16.015625,23.046875,17.578125,18.880209
2017-06-26,15.234375,21.484375,16.796875,17.838541
2017-06-27,13.671875,19.921875,14.453125,16.015625
2017-06-28,14.453125,20.703125,76.171875,37.109375
2017-06-29,18.359375,34.765625,98.046875,50.390625
2017-06-30,26.171875,41.796875,27.734375,31.901041
2017-07-01,30.078125,50.390625,82.421875,54.296875
2017-07-02,32.421875,57.421875,36.328125,42.057293
2017-07-03,29.296875,50.390625,36.328125,38.671875
2017-07-04,29.296875,46.484375,33.203125,36.328125
2017-07-05,29.296875,41.796875,32.421875,34.505207
2017-07-06,28.515625,37.890625,29.296875,31.901041
2017-07-07,28.515625,36.328125,32.421875,32.421875
2017-07-08,27.734375,30.078125,24.609375,27.473959
2017-07-09,26.953125,28.515625,19.140625,24.869791
2017-07-10,26.171875,29.296875,58.203125,37.890625
2017-07-11,30.859375,41.796875,96.484375,56.380207
2017-07-12,34.765625,51.171875,92.578125,59.505207
2017-07-13,34.765625,56.640625,30.078125,40.494793
2017-07-14,37.109375,62.890625,91.796875,63.932293
2017-07-15,41.015625,68.359375,58.984375,56.119793
2017-07-16,39.453125,67.578125,41.015625,49.348957
2017-07-17,38.671875,67.578125,51.171875,52.473957
2017-07-18,36.328125,66.015625,41.796875,48.046875
2017-07-19,37.109375,64.453125,68.359375,56.640625
2017-07-20,38.671875,63.671875,53.515625,51.953125
2017-07-21,37.109375,60.546875,39.453125,45.703125
2017-07-22,32.421875,52.734375,35.546875,40.234375
2017-07-23,30.859375,48.828125,40.234375,39.973957
2017-07-24,36.328125,52.734375,90.234375,59.765625
2017-07-25,38.671875,53.515625,35.546875,42.578125
2017-07-26,45.703125,61.328125,97.265625,68.09896
2017-07-27,55.078125,73.828125,62.109375,63.671875
2017-07-28,54.296875,71.484375,52.734375,59.505207
2017-07-29,49.609375,65.234375,45.703125,53.515625
2017-07-30,46.484375,62.109375,80.859375,63.151043
2017-07-31,45.703125,60.546875,42.578125,49.609375
2017-08-01,46.484375,66.796875,83.203125,65.49479
2017-08-02,48.046875,67.578125,48.828125,54.817707
2017-08-03,43.359375,61.328125,44.921875,49.869793
2017-08-04,41.015625,54.296875,41.796875,45.703125
2017-08-05,39.453125,52.734375,58.984375,50.390625
2017-08-06,36.328125,48.046875,32.421875,38.932293
2017-08-07,29.296875,43.359375,30.859375,34.505207
2017-08-08,30.078125,41.015625,66.796875,45.963543
2017-08-09,34.765625,48.046875,85.546875,56.119793
2017-08-10,55.078125,65.234375,98.828125,73.046875
2017-08-11,59.765625,84.765625,75.390625,73.30729
2017-08-12,58.203125,78.515625,55.078125,63.932293
2017-08-13,55.859375,76.171875,54.296875,62.109375
2017-08-14,53.515625,73.046875,52.734375,59.765625
2017-08-15,52.734375,68.359375,50.390625,57.161457
2017-08-16,51.171875,64.453125,47.265625,54.296875
2017-08-17,48.046875,61.328125,44.921875,51.432293
2017-08-18,55.078125,82.421875,97.265625,78.25521
2017-08-19,60.546875,87.109375,66.796875,71.484375
2017-08-20,59.765625,84.765625,64.453125,69.66146
2017-08-21,59.765625,83.203125,56.640625,66.53646
2017-08-22,55.078125,80.859375,55.078125,63.671875
2017-08-23,49.609375,80.078125,50.390625,60.026043
2017-08-24,45.703125,76.953125,48.046875,56.901043
2017-08-25,47.265625,76.953125,87.109375,70.44271
2017-08-26,57.421875,80.078125,89.453125,75.65104
2017-08-27,57.421875,79.296875,60.546875,65.75521
2017-08-28,52.734375,76.171875,58.203125,62.369793
2017-08-29,50.390625,72.265625,51.953125,58.203125
2017-08-30,49.609375,69.140625,68.359375,62.369793
2017-08-31,52.734375,71.484375,94.921875,73.046875
2017-09-01,54.296875,75.390625,88.671875,72.78646
2017-09-02,55.859375,75.390625,65.234375,65.49479
2017-09-03,55.078125,72.265625,56.640625,61.328125
2017-09-04,53.515625,69.921875,53.515625,58.984375
2017-09-05,51.953125,65.234375,50.390625,55.859375
2017-09-06,51.171875,60.546875,48.046875,53.255207
2017-09-07,49.609375,54.296875,45.703125,49.869793
2017-09-08,48.828125,49.609375,40.234375,46.223957
2017-09-09,47.265625,47.265625,41.796875,45.442707
2017-09-10,44.921875,44.140625,41.015625,43.359375
2017-09-11,42.578125,41.015625,35.546875,39.713543
2017-09-12,38.671875,35.546875,33.984375,36.067707
2017-09-13,37.890625,35.546875,81.640625,51.692707
2017-09-14,45.703125,43.359375,75.390625,54.817707
2017-09-15,47.265625,41.015625,41.796875,43.359375
2017-09-16,42.578125,37.890625,36.328125,38.932293
2017-09-17,40.234375,32.421875,31.640625,34.765625
2017-09-18,37.890625,27.734375,30.078125,31.901041
2017-09-19,31.640625,21.484375,26.953125,26.692709
2017-09-20,30.859375,22.265625,54.296875,35.807293
2017-09-21,31.640625,23.828125,26.953125,27.473959
2017-09-22,32.421875,22.265625,25.390625,26.692709
2017-09-23,32.421875,21.484375,23.828125,25.911459
2017-09-24,32.421875,19.921875,22.265625,24.869791
2017-09-25,32.421875,19.140625,20.703125,24.088541
2017-09-26,33.203125,19.921875,19.140625,24.088541
2017-09-27,31.640625,17.578125,18.359375,22.526041
2017-09-28,29.296875,16.796875,17.578125,21.223959
2017-09-29,26.953125,13.671875,16.796875,19.140625
2017-09-30,26.171875,12.109375,15.234375,17.838541
2017-10-01,27.734375,13.671875,59.765625,33.723957
2017-10-02,39.453125,33.984375,96.484375,56.640625
2017-10-03,48.828125,44.921875,83.984375,59.244793
2017-10-04,48.828125,48.828125,72.265625,56.640625
2017-10-05,55.078125,60.546875,93.359375,69.66146
2017-10-06,62.109375,62.890625,84.765625,69.921875
2017-10-07,66.015625,66.796875,96.484375,76.43229
2017-10-08,64.453125,75.390625,84.765625,74.86979
2017-10-09,63.671875,87.890625,87.109375,79.55729
2017-10-10,66.796875,92.578125,76.171875,78.515625
2017-10-11,65.234375,87.109375,62.890625,71.74479
2017-10-12,61.328125,80.859375,60.546875,67.578125
2017-10-13,59.765625,77.734375,57.421875,64.97396
2017-10-14,57.421875,73.046875,53.515625,61.328125
2017-10-15,57.421875,66.796875,48.828125,57.682293
2017-10-16,55.859375,62.890625,42.578125,53.776043
2017-10-17,55.859375,58.984375,41.015625,51.953125
2017-10-18,55.078125,52.734375,41.796875,49.869793
2017-10-19,53.515625,48.046875,37.109375,46.223957
2017-10-20,48.828125,44.921875,32.421875,42.057293
2017-10-21,55.859375,56.640625,96.484375,69.66146
2017-10-22,56.640625,71.484375,81.640625,69.921875
2017-10-23,55.859375,73.046875,73.046875,67.31771
2017-10-24,54.296875,69.921875,41.796875,55.338543
2017-10-25,50.390625,65.234375,38.671875,51.432293
2017-10-26,52.734375,70.703125,93.359375,72.265625
2017-10-27,61.328125,86.328125,96.484375,81.38021
2017-10-28,71.484375,94.921875,97.265625,87.890625
2017-10-29,72.265625,98.828125,88.671875,86.58854
2017-10-30,74.609375,96.484375,83.203125,84.765625
2017-10-31,73.828125,93.359375,80.078125,82.421875
2017-11-01,73.046875,91.015625,79.296875,81.11979
2017-11-02,71.484375,86.328125,70.703125,76.171875
2017-11-03,70.703125,83.203125,66.015625,73.30729
2017-11-04,69.921875,80.859375,62.109375,70.96354
2017-11-05,76.953125,88.671875,97.265625,87.63021
2017-11-06,80.859375,91.796875,68.359375,80.33854
2017-11-07,77.734375,90.234375,66.796875,78.25521
2017-11-08,77.734375,87.890625,70.703125,78.77604
2017-11-09,77.734375,84.765625,63.671875,75.390625
2017-11-10,78.515625,82.421875,81.640625,80.859375
2017-11-11,78.515625,83.203125,87.890625,83.203125
2017-11-12,78.515625,90.234375,89.453125,86.06771
2017-11-13,80.859375,91.015625,76.953125,82.94271
2017-11-14,80.078125,87.890625,71.484375,79.81771
2017-11-15,76.953125,84.765625,62.109375,74.609375
2017-11-16,76.953125,78.515625,69.921875,75.13021
2017-11-17,77.734375,75.390625,68.359375,73.828125
2017-11-18,78.515625,71.484375,55.859375,68.61979
2017-11-19,78.515625,80.859375,98.828125,86.06771
2017-11-20,78.515625,87.109375,91.015625,85.546875
2017-11-21,78.515625,92.578125,94.921875,88.671875
2017-11-22,80.078125,93.359375,79.296875,84.24479
2017-11-23,77.734375,87.109375,73.828125,79.55729
2017-11-24,77.734375,86.328125,93.359375,85.80729
2017-11-25,78.515625,96.484375,99.609375,91.53646
2017-11-26,78.515625,98.046875,92.578125,89.71354
2017-11-27,78.515625,97.265625,91.796875,89.19271
2017-11-28,80.078125,95.703125,90.234375,88.671875
2017-11-29,80.859375,94.140625,75.390625,83.46354
2017-11-30,79.296875,92.578125,73.046875,81.640625
2017-12-01,77.734375,89.453125,71.484375,79.55729
2017-12-02,76.953125,84.765625,65.234375,75.65104
2017-12-03,76.171875,81.640625,63.671875,73.828125
2017-12-04,78.515625,83.984375,91.015625,84.50521
2017-12-05,78.515625,96.484375,97.265625,90.75521
2017-12-06,78.515625,99.609375,77.734375,85.28646
2017-12-07,78.515625,94.140625,84.765625,85.80729
2017-12-08,79.296875,91.015625,74.609375,81.640625
2017-12-09,79.296875,87.890625,68.359375,78.515625
2017-12-10,76.953125,82.421875,67.578125,75.65104
2017-12-11,79.296875,83.203125,81.640625,81.38021
2017-12-12,79.296875,80.859375,62.109375,74.08854
2017-12-13,76.953125,78.515625,64.453125,73.30729
2017-12-14,78.515625,80.859375,88.671875,82.68229
2017-12-15,78.515625,87.890625,93.359375,86.58854
2017-12-16,80.078125,91.796875,69.140625,80.33854
2017-12-17,80.859375,87.890625,60.546875,76.43229
2017-12-18,78.515625,80.859375,56.640625,72.00521
2017-12-19,76.171875,72.265625,51.171875,66.53646
2017-12-20,76.953125,68.359375,57.421875,67.578125
2017-12-21,77.734375,84.765625,97.265625,86.58854
2017-12-22,80.078125,89.453125,58.203125,75.91146
2017-12-23,78.515625,80.078125,56.640625,71.74479
2017-12-24,74.609375,73.828125,55.078125,67.83854
2017-12-25,72.265625,68.359375,51.953125,64.19271
2017-12-26,70.703125,60.546875,58.203125,63.151043
2017-12-27,73.046875,65.234375,85.546875,74.609375
2017-12-28,78.515625,76.953125,84.765625,80.078125
2017-12-29,79.74138,74.56896,70.25862,74.856316
2017-12-30,80.5,75.5,80.5,78.833336
2017-12-31,81.54762,70.833336,70.833336,74.40476
2018-01-01,76.875,68.125,71.875,72.291664
2018-01-02,77.604164,76.5625,93.229164,82.46527
2018-01-03,78.125,84.375,91.51786,84.672615
2018-01-04,78.515625,84.765625,75.390625,79.55729
2018-01-05,77.734375,79.296875,78.515625,78.515625
2018-01-06,76.953125,81.640625,84.765625,81.11979
2018-01-07,78.515625,80.078125,70.703125,76.43229
2018-01-08,78.515625,73.828125,62.109375,71.484375
2018-01-09,74.609375,69.921875,59.765625,68.09896
2018-01-10,73.046875,67.578125,56.640625,65.75521
2018-01-11,72.265625,66.015625,56.640625,64.97396
2018-01-12,72.265625,66.015625,56.640625,64.97396
2018-01-13,72.265625,66.015625,55.078125,64.453125
2018-01-14,70.703125,64.453125,52.734375,62.630207
2018-01-15,69.921875,58.984375,52.734375,60.546875
2018-01-16,71.484375,61.328125,82.421875,71.74479
2018-01-17,72.265625,62.109375,76.171875,70.18229
2018-01-18,72.265625,64.453125,73.828125,70.18229
2018-01-19,72.265625,66.015625,79.296875,72.52604
2018-01-20,73.828125,66.796875,55.859375,65.49479
2018-01-21,72.265625,58.984375,55.859375,62.369793
2018-01-22,70.703125,52.734375,53.515625,58.984375
2018-01-23,72.265625,61.328125,90.234375,74.609375
2018-01-24,76.171875,71.484375,77.734375,75.13021
2018-01-25,71.484375,69.140625,66.796875,69.140625
2018-01-26,71.484375,69.140625,80.859375,73.828125
2018-01-27,80.078125,68.359375,64.453125,70.96354
2018-01-28,77.734375,66.796875,58.203125,67.578125
2018-01-29,79.296875,63.671875,77.734375,73.56771
2018-01-30,80.078125,62.109375,50.390625,64.19271
2018-01-31,77.734375,58.984375,69.140625,68.61979
2018-02-01,76.171875,53.515625,44.140625,57.942707
2018-02-02,68.359375,49.609375,39.453125,52.473957
2018-02-03,70.703125,47.265625,67.578125,61.848957
2018-02-04,73.828125,44.921875,40.234375,52.994793
2018-02-05,70.703125,37.109375,38.671875,48.828125
2018-02-06,70.703125,35.546875,37.109375,47.786457
2018-02-07,69.921875,33.984375,33.984375,45.963543
2018-02-08,69.921875,30.859375,32.421875,44.401043
2018-02-09,68.359375,27.734375,26.953125,41.015625
2018-02-10,66.015625,23.828125,24.609375,38.151043
2018-02-11,63.671875,22.265625,26.953125,37.630207
2018-02-12,62.890625,19.921875,35.546875,39.453125
2018-02-13,62.890625,19.140625,24.609375,35.546875
2018-02-14,61.328125,16.015625,23.046875,33.463543
2018-02-15,59.765625,14.453125,21.484375,31.901041
2018-02-16,59.765625,16.015625,55.078125,43.619793
2018-02-17,59.765625,23.046875,30.859375,37.890625
2018-02-18,58.984375,20.703125,25.390625,35.026043
2018-02-19,58.203125,16.015625,19.140625,31.119791
2018-02-20,58.203125,14.453125,17.578125,30.078125
2018-02-21,58.984375,12.890625,13.671875,28.515625
2018-02-22,58.984375,9.765625,14.453125,27.734375
2018-02-23,58.984375,9.765625,12.890625,27.213541
2018-02-24,57.421875,8.984375,12.109375,26.171875
2018-02-25,55.859375,8.203125,14.453125,26.171875
2018-02-26,55.078125,8.203125,13.671875,25.651041
2018-02-27,51.5625,8.203125,13.671875,24.479166
2018-02-28,50.78125,8.203125,12.890625,23.958334
2018-03-01,48.828125,8.203125,12.109375,23.046875
2018-03-02,47.265625,8.203125,11.328125,22.265625
2018-03-03,47.265625,7.421875,9.765625,21.484375
2018-03-04,46.484375,6.640625,8.203125,20.442709
2018-03-05,44.921875,5.859375,7.421875,19.401041
2018-03-06,45.703125,9.765625,82.421875,45.963543
2018-03-07,48.828125,16.015625,65.234375,43.359375
2018-03-08,49.609375,19.921875,37.109375,35.546875
2018-03-09,47.265625,18.359375,12.890625,26.171875
2018-03-10,45.703125,15.234375,11.328125,24.088541
2018-03-11,44.921875,13.671875,9.765625,22.786459
2018-03-12,51.171875,44.140625,98.046875,64.453125
2018-03-13,55.859375,84.765625,79.296875,73.30729
2018-03-14,55.078125,80.078125,64.453125,66.53646
2018-03-15,52.734375,72.265625,55.859375,60.286457
2018-03-16,53.515625,70.703125,76.953125,67.05729
2018-03-17,55.078125,66.015625,54.296875,58.463543
2018-03-18,53.515625,58.984375,49.609375,54.036457
2018-03-19,54.296875,56.640625,48.046875,52.994793
2018-03-20,54.296875,52.734375,39.453125,48.828125
2018-03-21,55.078125,47.265625,35.546875,45.963543
2018-03-22,55.078125,44.921875,49.609375,49.869793
2018-03-23,58.203125,45.703125,60.546875,54.817707
2018-03-24,58.203125,44.140625,36.328125,46.223957
2018-03-25,58.203125,41.796875,35.546875,45.182293
2018-03-26,57.421875,38.671875,32.421875,42.838543
2018-03-27,56.640625,36.328125,30.078125,41.015625
2018-03-28,61.328125,44.140625,88.671875,64.71354
2018-03-29,63.671875,50.390625,42.578125,52.213543
2018-03-30,63.671875,46.484375,38.671875,49.609375
2018-03-31,62.109375,41.015625,34.765625,45.963543
2018-04-01,58.984375,37.890625,30.078125,42.317707
2018-04-02,58.984375,34.765625,28.515625,40.755207
2018-04-03,55.078125,31.640625,28.515625,38.411457
2018-04-04,55.078125,30.859375,26.953125,37.630207
2018-04-05,54.296875,33.984375,21.484375,36.588543
2018-04-06,54.296875,33.203125,19.921875,35.807293
2018-04-07,54.296875,30.859375,18.359375,34.505207
2018-04-08,54.296875,30.078125,19.140625,34.505207
2018-04-09,55.078125,26.953125,16.015625,32.682293
2018-04-10,53.515625,24.609375,16.015625,31.380209
2018-04-11,49.609375,22.265625,13.671875,28.515625
2018-04-12,48.046875,19.140625,12.890625,26.692709
2018-04-13,56.640625,31.640625,94.140625,60.807293
2018-04-14,58.984375,47.265625,31.640625,45.963543
2018-04-15,58.203125,56.640625,80.859375,65.234375
2018-04-16,61.328125,70.703125,96.484375,76.171875
2018-04-17,63.671875,76.171875,61.328125,67.05729
2018-04-18,62.109375,71.484375,59.765625,64.453125
2018-04-19,52.734375,67.578125,57.421875,59.244793
2018-04-20,50.390625,63.671875,54.296875,56.119793
2018-04-21,46.484375,62.890625,54.296875,54.557293
2018-04-22,43.359375,58.984375,50.390625,50.911457
2018-04-23,45.703125,62.109375,91.796875,66.53646
2018-04-24,48.828125,65.234375,54.296875,56.119793
2018-04-25,55.078125,76.171875,96.484375,75.91146
2018-04-26,67.578125,82.421875,65.234375,71.74479
2018-04-27,63.671875,77.734375,61.328125,67.578125
2018-04-28,61.328125,73.046875,59.765625,64.71354
2018-04-29,57.421875,69.921875,59.765625,62.369793
2018-04-30,45.703125,69.140625,57.421875,57.421875
2018-05-01,41.796875,67.578125,52.734375,54.036457
2018-05-02,39.453125,66.015625,48.828125,51.432293
2018-05-03,39.453125,64.453125,44.140625,49.348957
2018-05-04,38.671875,60.546875,40.234375,46.484375
2018-05-05,37.109375,54.296875,37.109375,42.838543
2018-05-06,33.203125,48.046875,36.328125,39.192707
2018-05-07,30.859375,43.359375,33.984375,36.067707
2018-05-08,30.859375,41.015625,30.078125,33.984375
2018-05-09,28.515625,37.890625,26.953125,31.119791
2018-05-10,26.953125,33.203125,23.828125,27.994791
2018-05-11,24.609375,29.296875,19.921875,24.609375
2018-05-12,21.484375,25.390625,16.796875,21.223959
2018-05-13,19.921875,22.265625,16.796875,19.661459
2018-05-14,16.796875,18.359375,14.453125,16.536459
2018-05-15,15.234375,14.453125,37.890625,22.526041
2018-05-16,25.390625,22.265625,93.359375,47.005207
2018-05-17,30.859375,25.390625,23.828125,26.692709
2018-05-18,30.078125,20.703125,23.046875,24.609375
2018-05-19,29.296875,19.140625,22.265625,23.567709
2018-05-20,23.828125,16.796875,20.703125,20.442709
2018-05-21,19.140625,14.453125,16.796875,16.796875
2018-05-22,18.359375,12.109375,14.453125,14.973958
2018-05-23,46.484375,41.796875,99.609375,62.630207
2018-05-24,62.890625,84.765625,54.296875,67.31771
2018-05-25,58.984375,80.859375,47.265625,62.369793
2018-05-26,55.859375,72.265625,39.453125,55.859375
2018-05-27,51.171875,61.328125,39.453125,50.651043
2018-05-28,47.265625,56.640625,37.890625,47.265625
2018-05-29,45.703125,54.296875,35.546875,45.182293
2018-05-30,42.578125,51.953125,33.203125,42.578125
2018-05-31,38.671875,51.953125,47.265625,45.963543
2018-06-01,36.328125,46.484375,29.296875,37.369793
2018-06-02,33.203125,43.359375,25.390625,33.984375
2018-06-03,30.078125,37.109375,21.484375,29.557291
2018-06-04,26.171875,30.859375,17.578125,24.869791
2018-06-05,23.046875,26.171875,13.671875,20.963541
2018-06-06,21.484375,19.140625,12.109375,17.578125
2018-06-07,20.703125,16.015625,12.109375,16.276041
2018-06-08,19.140625,11.328125,8.203125,12.890625
2018-06-09,23.046875,21.484375,88.671875,44.401043
2018-06-10,35.546875,37.890625,85.546875,52.994793
2018-06-11,44.140625,58.984375,91.796875,64.97396
2018-06-12,50.390625,67.578125,44.140625,54.036457
2018-06-13,47.265625,59.765625,39.453125,48.828125
2018-06-14,44.140625,48.828125,36.328125,43.098957
2018-06-15,40.234375,43.359375,31.640625,38.411457
2018-06-16,36.328125,37.890625,27.734375,33.984375
2018-06-17,36.328125,41.015625,92.578125,56.640625
2018-06-18,37.109375,47.265625,31.640625,38.671875
2018-06-19,30.859375,41.796875,27.734375,33.463543
2018-06-20,28.515625,37.890625,23.046875,29.817709
2018-06-21,26.171875,34.765625,21.484375,27.473959
2018-06-22,27.734375,37.890625,87.890625,51.171875
2018-06-23,30.859375,42.578125,58.984375,44.140625
2018-06-24,34.765625,40.234375,64.453125,46.484375
