date,precip,pet,sm_l01,sm_l02,sm_lall,recharge,runoff,qsim,qobs
2011-04-20,0.0,3.5244071944261406,0.6537174848333128,0.9596166178108156,0.9390368445983578,0.22262007473259407,0.7670631373655702,4.390701336863519,3.79
2011-04-21,0.0,3.709307818143455,0.6330446399259236,0.9566267789366074,0.9353066236557182,0.20691484854583206,0.7437598424373414,4.257795808751953,3.6
2011-04-22,0.0,3.793716005192768,0.6128990891161326,0.9532811937290898,0.9315823830621104,0.19241987871669966,0.7222766654800897,4.134956952085442,3.6
2011-04-23,0.0,3.821180386739351,0.5937893082169604,0.9496321602677019,0.9279512148277874,0.17903154306819566,0.7024107326054722,4.021132212236707,3.42
2011-04-24,0.0,3.372789863060809,0.5768977412101888,0.9459518766059285,0.9246472840709374,0.16665634243624153,0.6839864382332206,3.9153965114315414,3.33
2011-04-25,0.3031914408107501,2.7063565134496343,0.566665484770095,0.9431344726306257,0.922524626006429,0.15687161687822887,0.6700454985669325,3.8284351608050478,3.23
2011-04-26,1.9790421716071982,2.3769709425846375,0.5697536441311899,0.9419573469170576,0.9227549990217825,0.15715727695758414,0.7309807629840929,4.022574825988588,3.41
2011-04-27,0.23887006688931087,2.6866721936043025,0.5713261961153456,0.9408692103508922,0.9227717832835762,0.15537519102754935,0.658004085374503,3.855812920828862,4.02
2011-04-28,0.0,3.298502899291816,0.561198555992072,0.9381436958289168,0.9206829524595544,0.14512480609534467,0.640968310400357,3.661519393788773,3.8
2011-04-29,0.013671552073664257,3.4794009314640104,0.5486762954484701,0.934544182540488,0.9180550313532325,0.13533809799912824,0.6265000633022489,3.5786862885260358,3.34
2011-04-30,0.0,3.204251909312043,0.5367784279113619,0.9308145646515532,0.9154927686641746,0.12625563466462492,0.6129062857130295,3.5008476154626504,3.16
2011-05-01,0.0,2.868332865784945,0.5258664518573991,0.9271106802854314,0.9130848703040514,0.1178120896822573,0.6000936345408724,3.42737516262305,3.13
2011-05-02,0.7855182431710024,2.184352582840558,0.5225101470641708,0.9247928739366514,0.9120992978221742,0.11304701471672862,0.6126445359526219,3.422415209656244,3.14
2011-05-03,0.01081940898787422,1.9869801201961637,0.5216122972217997,0.9233022198105786,0.9116558100664776,0.10845671951742686,0.5820929381942752,3.3702989605642153,3.23
2011-05-04,0.016068793836331505,2.4462644464772674,0.516274592298888,0.9211004120011695,0.9103976001128298,0.10134497560708425,0.5706255216319829,3.2536393915583854,3.18
2011-05-05,0.0,3.0093744082291924,0.508921220426219,0.9180325854958401,0.908656641262425,0.09470075318231089,0.5600596117110059,3.1934047002453276,3.09
2011-05-06,0.0,3.9106220300444035,0.4984497182921825,0.9134670360126386,0.9061373876341519,0.08850706863469354,0.5500035168117648,3.135983706674675,2.89
2011-05-07,0.0,4.2255090116208995,0.48681832420648585,0.9079067095987653,0.9032377998894153,0.08274599707118296,0.5404306019077119,3.081326261317317,2.8
2011-05-08,0.0,4.161565438813065,0.4756331197665029,0.9020079605980826,0.9003348850880413,0.07738517963340139,0.5313008390899866,3.0292055406986673,2.69
2011-05-09,0.0,4.1836812991849115,0.4653574777734504,0.89597770439556,0.897541862171907,0.07239486684632908,0.522578140093791,2.9794157721107712,2.66
2011-05-10,0.0,4.595065874381437,0.45544862929675606,0.8894715988539971,0.8947064520460739,0.06774768915903698,0.5142299208261004,2.9317708469202937,2.54
2011-05-11,0.0,4.363171593010496,0.4462211875981619,0.8828037332982008,0.89194113745117,0.06341844985110909,0.5062267202948966,2.886102253956217,2.52
2011-05-12,2.71010835922433,3.82236237098347,0.45364333207844676,0.879252596320674,0.8923353479147706,0.06484678348790057,0.6459785045523195,3.601372290649389,2.58
2011-05-13,0.0,3.2552869456366116,0.4599808475998195,0.8768083640644599,0.8927945399420621,0.06558387926243588,0.4999743204231776,3.1973553545057256,3.74
2011-05-14,9.537662213509135,3.8305647071312783,0.49763782779813787,0.8762955720224263,0.8982990695642448,0.08117422049827287,1.4281291416355735,8.804738718270448,2.7
2011-05-15,0.3914098030878819,2.7352944920235527,0.5331624982299126,0.8776036999186828,0.9038620214472519,0.09757492175829112,0.5555469717992818,4.63178999550287,6.22
2011-05-16,0.15847284559177022,2.7273066553686123,0.5293033532105607,0.8758129561548809,0.9029145688326065,0.09227574521522927,0.5154999057586559,2.9541150681473956,3.3
2011-05-17,0.07182194142107307,3.0432595396104887,0.5230952279988844,0.8733866763442587,0.901478294054578,0.08661998007112305,0.5064661674276749,2.9026003552343256,2.89
2011-05-18,0.0,4.572287386941423,0.5119278160933199,0.8691167105624619,0.8989144335669429,0.0810710996768285,0.49757918134557066,2.8510700750055356,2.73
2011-05-19,1.2776809918994132,4.587211095054277,0.5063060299713814,0.8649066977898731,0.8971671270616071,0.07809411270456407,0.593192571979915,3.5685928447059556,3.45
2011-05-20,4.326030090024218,4.0675239837720065,0.5244356272872819,0.8641592967541215,0.8996707295367956,0.08540989909855598,0.9495393581296683,6.3132093546494525,3.97
2011-05-21,0.04229990607305351,3.9450346975579085,0.5320452428913102,0.8626001306322348,0.9004637963602833,0.08899536578042584,0.4975251922013562,3.7770404659878953,4.25
2011-05-22,1.5348874019948768,4.449082388930399,0.5285755384749214,0.8595523253876052,0.8993547507988644,0.0861342964370906,0.5380947949769983,3.09631400688469,3.19
2011-05-23,0.0,3.9459764699166553,0.5235183280822545,0.8564305381790337,0.897984797609029,0.08273235944070023,0.4842122253385897,2.8165992735107843,2.97
2011-05-24,0.0,4.694421660949091,0.5089383521998855,0.8510203230951008,0.8946729671012166,0.07735272899033717,0.4755015420829737,2.75620461689291,2.49
2011-05-25,0.0,3.991809962144856,0.495203537464631,0.8452875752480457,0.8914207369260749,0.07234721258327438,0.46720799099487687,2.7056830840229398,2.37
2011-05-26,0.022174258309940607,5.385692244761553,0.4827671770522877,0.8391928552582347,0.8882928638289806,0.06777350116214748,0.45936201746164296,2.6577855434134467,2.35
2011-05-27,0.0,3.4928978471605254,0.47189418843287584,0.8332656164813578,0.8854365812663758,0.06347397149087429,0.4518338098166238,2.612196912106801,2.32
2011-05-28,0.0,3.4477874756286853,0.4634653902737674,0.828291441905898,0.8831417495977523,0.05942378549661283,0.4445938201706492,2.568482809542663,2.14
2011-05-29,0.0,4.4949460087478,0.4544008820392904,0.8224527648369602,0.8805715450660446,0.05564946163606573,0.43765316923174297,2.526672054929321,2.06
2011-05-30,0.0,5.46413520772928,0.44393674065161226,0.814959466535628,0.8774478216667975,0.05213092893198642,0.4309888836602934,2.4866290784394676,2.05
2011-05-31,11.24862149553398,5.002080111607357,0.48732953759392555,0.813528384669795,0.8836075474304613,0.06463845707323515,1.5740004453752907,9.933106161908126,3.32
2011-06-01,4.998104361638624,2.390435453033955,0.5497765884657081,0.8187700270518917,0.8939421530143551,0.08705798569958544,1.092919848756784,8.75054548454502,8.07
2011-06-02,0.0,3.7094334062282583,0.5602121127552776,0.8190035872584431,0.8955031628006667,0.08992395567615404,0.4626184274984056,3.534409859745908,3.73
2011-06-03,0.0,4.797563870174397,0.5429214578521221,0.8143203083368387,0.8919352042167867,0.08399465615284354,0.45326386565542837,2.6718261692672995,2.64
2011-06-04,0.0,5.369394569999561,0.5236880789838884,0.8083171839430295,0.8878014775324587,0.07848719382598324,0.4444238131318556,2.6152026454975195,2.36
2011-06-05,1.6576818005949756,5.089910215281582,0.5168610284181119,0.8040525418679448,0.8858720257773006,0.07707339742690072,0.5080275516469671,2.8901354834752158,2.2
2011-06-06,3.2249527794941613,4.593432803864698,0.5299820441275152,0.8035013978343941,0.8877189719798146,0.08186211705329688,0.6616642468545899,3.7091348538546636,2.84
