date,qobs,qsim
2018-11-05,1.47,0.6583208
2018-11-06,1.35,0.644612
2018-11-07,1.25,0.6316129
2018-11-08,1.43,0.619268
2018-11-09,1.4,0.6075269
2018-11-10,1.45,0.5963538
2018-11-11,1.43,0.5857752
2018-11-12,1.41,0.5756926
2018-11-13,1.46,1.0450311
2018-11-14,1.55,0.8075234
2018-11-15,1.44,0.562548
2018-11-16,1.5,0.5530314
2018-11-17,1.42,0.5439226
2018-11-18,1.37,0.5351833
2018-11-19,1.56,0.5674098
2018-11-20,1.56,0.6726587
2018-11-21,1.56,0.705133
2018-11-22,1.5,0.8801188
2018-11-23,1.44,0.6574281
2018-11-24,1.39,0.5145479
2018-11-25,1.41,0.4973598
2018-11-26,1.38,0.4899906
2018-11-27,1.39,0.482884
2018-11-28,1.32,0.4759831
2018-11-29,1.25,0.4693088
2018-11-30,1.6,2.5811715
2018-12-01,3.18,3.7645556
2018-12-02,2.19,9.8442526
2018-12-03,3.83,8.8463386
2018-12-04,4.4,3.350044
2018-12-05,2.85,1.2455338
2018-12-06,2.1,0.9683071
2018-12-07,2.04,3.4688753
2018-12-08,2.66,2.9078819
2018-12-09,2.53,4.407272
2018-12-10,2.89,4.1581704
2018-12-11,3.67,9.7051545
2018-12-12,5.87,2.8097168
2018-12-13,3.28,1.5848103
2018-12-14,2.4,1.493715
2018-12-15,2.03,1.4109663
2018-12-16,1.87,1.3356217
2018-12-17,1.77,1.678646
2018-12-18,1.84,2.5601703
2018-12-19,1.89,7.5585627
2018-12-20,3.62,3.7462014
2018-12-21,4.2,9.8580014
2018-12-22,6.93,13.6543634
2018-12-23,9.42,22.9852221
2018-12-24,19.2,12.2694601
2018-12-25,9.63,8.0766311
2018-12-26,6.74,6.9335937
2018-12-27,5.91,6.4066058
2018-12-28,5.49,6.3775569
2018-12-29,5.52,14.8628871
2018-12-30,10.7,12.6931245
2018-12-31,9.81,10.81838
2019-01-01,8.78,13.0098107
2019-01-02,9.28,10.1112229
2019-01-03,7.24,8.0263829
2019-01-04,6.47,6.9065971
2019-01-05,16.6,24.0048304
2019-01-06,25.3,19.0023556
2019-01-07,22.3,22.7039883
2019-01-08,29.3,34.1328231
2019-01-09,35.3,25.5332222
2019-01-10,24.2,19.3106044
2019-01-11,18.3,15.6999721
2019-01-12,21.6,23.0649343
2019-01-13,46.2,46.5432196
2019-01-14,64.0,35.837042
2019-01-15,34.7,29.2849806
2019-01-16,30.0,24.9414385
2019-01-17,24.5,24.9712951
2019-01-18,20.9,20.8531886
2019-01-19,16.1,16.4841994
2019-01-20,12.9,13.6569863
2019-01-21,10.6,11.4428382
2019-01-22,9.41,9.716159
2019-01-23,8.52,8.4176939
2019-01-24,7.52,7.5628275
2019-01-25,6.86,7.0014875
2019-01-26,7.27,12.6954885
2019-01-27,13.3,13.7142502
2019-01-28,10.1,12.7696347
2019-01-29,8.44,9.5980628
2019-01-30,7.13,8.4142465
2019-01-31,6.44,7.6728697
2019-02-01,6.05,7.6003412
2019-02-02,6.26,8.2907229
2019-02-03,5.84,6.865679
2019-02-04,5.81,6.335171
2019-02-05,5.36,5.9273679
2019-02-06,5.18,5.7269214
2019-02-07,5.38,7.4417374
2019-02-08,7.15,9.5949772
2019-02-09,13.3,13.957154
2019-02-10,16.4,21.2666609
2019-02-11,26.4,17.4384077
2019-02-12,20.4,14.9331173
2019-02-13,15.5,12.8038696
2019-02-14,13.8,11.3384123
2019-02-15,11.8,11.2682544
2019-02-16,10.6,11.9661695
2019-02-17,10.0,11.6570258
2019-02-18,9.51,10.9673542
2019-02-19,9.2,10.2333551
2019-02-20,9.01,9.3462193
2019-02-21,8.62,13.4545384
2019-02-22,12.8,11.963607
2019-02-23,12.0,9.7511216
2019-02-24,9.97,8.6160561
2019-02-25,9.07,7.9336815
2019-02-26,8.86,7.4473794
2019-02-27,9.33,7.0178393
2019-02-28,9.12,6.8070285
2019-03-01,8.96,11.1825554
2019-03-02,9.42,8.8723022
2019-03-03,8.15,7.3261445
2019-03-04,7.9,6.9411894
2019-03-05,8.1,8.6711559
2019-03-06,7.29,7.0498374
2019-03-07,6.68,6.2651483
2019-03-08,6.33,5.9225775
2019-03-09,6.25,7.7114381
2019-03-10,8.02,12.6235494
2019-03-11,8.64,15.2626812
2019-03-12,10.2,11.3471599
2019-03-13,9.27,9.1765374
2019-03-14,8.57,11.9363084
2019-03-15,10.3,17.6487587
2019-03-16,17.1,15.7958723
2019-03-17,13.5,12.6916831
2019-03-18,11.1,10.7347981
2019-03-19,9.81,9.5299243
2019-03-20,8.9,8.5574723
2019-03-21,8.01,7.8736717
2019-03-22,7.48,7.3610375
2019-03-23,6.95,6.9358854
2019-03-24,6.37,6.5549321
2019-03-25,6.29,7.9206919
2019-03-26,6.73,8.7968246
2019-03-27,6.85,7.8373222
2019-03-28,7.02,12.0580184
2019-03-29,8.3,8.6650258
2019-03-30,6.8,7.194845
2019-03-31,6.14,6.7957664
2019-04-01,5.74,6.4360924
2019-04-02,5.47,6.1110725
2019-04-03,5.27,5.81665
2019-04-04,5.06,5.5493125
2019-04-05,4.73,5.3060086
2019-04-06,4.65,5.0840788
2019-04-07,4.44,4.881198
2019-04-08,4.22,4.6953281
2019-04-09,4.1,4.5246776
2019-04-10,4.0,4.3676682
2019-04-11,3.83,4.2229061
2019-04-12,3.72,4.0891581
2019-04-13,3.65,3.9653305
2019-04-14,3.71,4.0068861
2019-04-15,3.7,3.9913834
2019-04-16,3.42,3.7195893
2019-04-17,3.32,3.6205756
2019-04-18,3.1,3.5282023
2019-04-19,3.05,3.4418342
2019-04-20,2.96,3.3609172
2019-04-21,2.88,3.2849551
2019-04-22,2.84,3.2135027
2019-04-23,2.82,3.14616
2019-04-24,2.84,3.0825675
2019-04-25,2.74,3.0224014
2019-04-26,2.68,4.1681152
2019-04-27,3.82,4.1718198
2019-04-28,2.97,3.0910694
2019-04-29,5.35,12.5938566
2019-04-30,5.14,5.6082864
2019-05-01,3.36,3.4592954
2019-05-02,2.96,3.3628814
2019-05-03,2.89,3.3605413
2019-05-04,4.48,7.6430025
2019-05-05,4.02,4.7767269
2019-05-06,3.03,3.4272208
2019-05-07,2.83,3.3187562
2019-05-08,2.69,3.2237468
2019-05-09,2.61,3.1618134
2019-05-10,2.86,3.2620845
2019-05-11,4.6,13.8941874
2019-05-12,6.21,6.2003229
2019-05-13,3.9,3.8074048
2019-05-14,3.23,3.6782575
2019-05-15,3.17,5.2535393
2019-05-16,3.93,4.2519689
2019-05-17,3.17,3.5102255
2019-05-18,2.86,3.3913969
2019-05-19,2.63,3.2820991
2019-05-20,2.81,3.9021061
2019-05-21,3.34,3.8308533
2019-05-22,2.73,3.2912516
2019-05-23,2.65,3.0785427
2019-05-24,2.37,2.9813056
2019-05-25,2.26,2.90093
2019-05-26,2.15,2.8259754
2019-05-27,2.06,7.3627577
2019-05-28,4.98,9.4647288
2019-05-29,5.12,4.3395619
2019-05-30,3.24,3.1079088
2019-05-31,2.51,3.0112498
2019-06-01,2.33,2.9218174
2019-06-02,2.12,2.8388229
2019-06-03,2.12,2.7616369
2019-06-04,1.99,2.6897003
2019-06-05,1.92,2.6225148
2019-06-06,1.95,2.6092225
2019-06-07,2.3,2.5192495
2019-06-08,1.96,2.4585872
2019-06-09,1.77,2.4054947
2019-06-10,1.7,3.317884
2019-06-11,2.49,2.6344782
2019-06-12,2.34,3.7986647
2019-06-13,3.08,2.8657484
2019-06-14,2.07,2.2732002
2019-06-15,1.81,2.22818
2019-06-16,1.97,2.3438728
2019-06-17,1.9,2.1670924
2019-06-18,1.67,2.1199041
2019-06-19,1.59,2.0825332
2019-06-20,1.75,2.1191236
2019-06-21,1.86,2.0203146
2019-06-22,1.49,1.9825467
2019-06-23,1.47,1.9510501
2019-06-24,1.48,1.9208366
2019-06-25,1.4,1.8918089
2019-06-26,1.41,1.8638785
2019-06-27,1.37,1.8369649
2019-06-28,1.24,1.8109946
2019-06-29,1.24,1.7859009
2019-06-30,1.24,1.7616227
2019-07-01,1.23,1.7381042
2019-07-02,1.17,1.7152946
2019-07-03,1.14,1.6931473
2019-07-04,1.15,1.6716197
2019-07-05,1.16,1.6506727
2019-07-06,1.14,1.6661053
2019-07-07,1.28,1.6124141
2019-07-08,1.22,1.592955
2019-07-09,1.07,1.573882
2019-07-10,1.17,1.5552468
2019-07-11,1.2,5.2050244
2019-07-12,3.0,4.5528317
2019-07-13,3.45,15.4708012
2019-07-14,6.62,4.3514226
2019-07-15,2.38,1.6695577
2019-07-16,1.79,1.6398875
2019-07-17,1.59,1.6117385
2019-07-18,1.51,1.5848702
2019-07-19,1.43,1.5591795
2019-07-20,1.39,1.6592609
2019-07-21,1.45,1.6389617
2019-07-22,1.4,1.5059993
2019-07-23,1.34,1.4767482
2019-07-24,1.23,1.4550411
2019-07-25,1.13,1.4341233
2019-07-26,1.13,1.4139362
2019-07-27,1.07,1.3944278
2019-07-28,1.04,1.3755504
2019-07-29,0.98,1.3572608
2019-07-30,0.95,1.3395193
2019-07-31,1.09,2.8579522
2019-08-01,1.44,1.8154858
2019-08-02,1.11,4.5715428
2019-08-03,3.32,3.3638608
2019-08-04,1.64,1.6835174
2019-08-05,1.18,1.285226
2019-08-06,1.07,1.2677848
2019-08-07,1.28,3.2931063
2019-08-08,1.87,1.9192155
2019-08-09,1.27,2.7995673
2019-08-10,2.56,1.7993574
2019-08-11,1.52,1.2532019
2019-08-12,1.31,1.2173993
2019-08-13,1.21,1.1989218
2019-08-14,1.13,1.1828409
2019-08-15,1.12,1.1677056
2019-08-16,1.13,1.1526588
2019-08-17,1.08,1.1377379
2019-08-18,1.08,3.1959442
2019-08-19,2.84,1.6616136
2019-08-20,1.32,4.7686855
2019-08-21,2.64,2.1307453
2019-08-22,1.55,1.1177318
2019-08-23,1.19,1.101884
2019-08-24,1.11,1.0866233
2019-08-25,1.03,1.0718657
2019-08-26,1.02,1.0575756
2019-08-27,1.01,1.0437568
2019-08-28,1.03,1.0303467
2019-08-29,1.02,1.0172717
2019-08-30,1.6,1.5991341
2019-08-31,1.77,1.295992
2019-09-01,1.18,4.3544545
2019-09-02,2.38,2.0224585
2019-09-03,1.15,0.9835891
2019-09-04,1.03,0.9706847
2019-09-05,0.98,0.9582215
2019-09-06,1.0,0.9461177
2019-09-07,1.01,0.937593
2019-09-08,1.03,10.6921311
2019-09-09,13.7,30.4560604
2019-09-10,9.35,7.0720326
2019-09-11,2.81,1.5631231
2019-09-12,2.05,1.504507
2019-09-13,1.75,1.4506433
2019-09-14,1.62,1.400859
2019-09-15,1.52,1.3547643
2019-09-16,1.48,4.2420573
2019-09-17,2.43,2.4566555
2019-09-18,1.8,1.3546223
2019-09-19,1.47,1.3117834
2019-09-20,1.39,1.2716957
2019-09-21,1.34,1.2343794
2019-09-22,1.28,1.1995838
2019-09-23,1.28,1.2272914
2019-09-24,1.26,1.2425328
2019-09-25,1.6,2.3089677
2019-09-26,1.62,2.2369283
2019-09-27,1.79,3.4619219
2019-09-28,2.26,1.761397
2019-09-29,1.42,1.1942924
2019-09-30,1.85,2.4519556
2019-10-01,1.77,4.2547819
2019-10-02,5.13,8.5466702
2019-10-03,3.88,17.0289396
2019-10-04,8.85,13.4387846
2019-10-05,7.23,6.5820445
2019-10-06,3.99,3.3644783
2019-10-07,2.71,2.6429824
2019-10-08,2.99,12.6866958
2019-10-09,6.44,6.136472
2019-10-10,3.81,4.6379113
2019-10-11,3.12,3.8037867
2019-10-12,2.58,3.2671339
2019-10-13,2.2,3.0633175
2019-10-14,2.06,2.879259
2019-10-15,1.96,2.8078253
2019-10-16,2.02,2.737337
2019-10-17,1.94,2.5058434
2019-10-18,1.79,2.401091
2019-10-19,2.17,2.8943949
2019-10-20,1.92,2.4880066
2019-10-21,1.76,2.1642444
2019-10-22,1.72,2.0630741
2019-10-23,1.75,1.9704713
2019-10-24,1.75,1.8855611
2019-10-25,1.71,1.8075747
2019-10-26,1.72,1.7358291
2019-10-27,1.83,5.5487101
2019-10-28,2.58,2.9051491
2019-10-29,1.8,1.8906512
2019-10-30,1.65,1.8111293
2019-10-31,1.61,1.7381314
2019-11-01,1.57,2.0046333
2019-11-02,1.96,2.0709482
2019-11-03,1.85,4.6305225
2019-11-04,2.72,2.8246289
2019-11-05,2.17,1.95327
2019-11-06,1.81,1.7990359
2019-11-07,1.81,1.7437178
2019-11-08,1.74,1.7032741
2019-11-09,1.76,2.1663641
2019-11-10,1.8,1.8844018
2019-11-11,1.65,1.6015828
2019-11-12,1.63,1.5449113
2019-11-13,1.6,1.492435
2019-11-14,1.57,1.4438397
2019-11-15,1.59,1.3987771
2019-11-16,1.56,1.3568428
2019-11-17,1.59,1.3194223
2019-11-18,2.3,3.7734742
2019-11-19,1.97,4.5065316
2019-11-20,2.42,2.2390277
2019-11-21,1.95,2.7127376
2019-11-22,1.98,1.9040031
2019-11-23,1.77,1.5859458
2019-11-24,1.63,1.5270123
2019-11-25,1.68,1.4726647
2019-11-26,1.62,1.4224436
2019-11-27,2.46,5.1503071
2019-11-28,2.64,3.6793869
2019-11-29,2.25,3.630475
2019-11-30,2.29,2.3437743
2019-12-01,1.99,1.8340038
2019-12-02,1.88,2.1741891
2019-12-03,2.05,2.3326524
2019-12-04,1.98,1.8456562
2019-12-05,1.83,1.6685835
2019-12-06,1.81,2.8345115
2019-12-07,2.5,2.0218958
2019-12-08,1.91,2.7935578
2019-12-09,2.12,3.7453312
2019-12-10,2.56,2.2310751
2019-12-11,2.0,2.0598307
2019-12-12,1.99,1.8818907
2019-12-13,1.9,2.564931
2019-12-14,2.24,5.048355
2019-12-15,3.37,5.2827097
2019-12-16,2.96,2.9572268
2019-12-17,2.28,2.2964821
2019-12-18,2.09,2.1752478
2019-12-19,2.0,2.065507
2019-12-20,1.9,4.3570425
2019-12-21,2.83,2.7388765
2019-12-22,2.2,2.2464209
2019-12-23,2.15,2.3935489
2019-12-24,2.26,5.9208144
2019-12-25,3.38,7.5909295
2019-12-26,3.96,4.279666
2019-12-27,2.79,3.8363045
2019-12-28,2.46,3.1055267
2019-12-29,2.18,2.8714059
2019-12-30,2.09,2.8292427
2019-12-31,2.05,2.6056029
2020-01-01,1.95,2.4687485
2020-01-02,1.9,2.34439
2020-01-03,1.89,3.8668727
2020-01-04,2.53,5.7200343
2020-01-05,3.03,3.3946865
2020-01-06,2.29,2.7488964
2020-01-07,2.36,2.6194089
2020-01-08,2.84,5.606991
2020-01-09,3.35,5.3908295
2020-01-10,3.4,4.8008637
2020-01-11,3.27,3.5357512
2020-01-12,2.89,3.0554008
2020-01-13,2.74,2.8820494
2020-01-14,2.66,2.7252619
2020-01-15,2.57,2.5830111
2020-01-16,2.46,2.4537068
2020-01-17,2.45,2.3359399
2020-01-18,2.43,2.2285788
2020-01-19,2.44,2.3290364
2020-01-20,2.44,2.2102535
2020-01-21,2.28,2.0653394
2020-01-22,2.3,1.9800942
2020-01-23,2.38,1.9038692
2020-01-24,2.31,1.8331727
2020-01-25,2.23,1.7671922
2020-01-26,2.19,1.7798288
2020-01-27,2.4,1.831544
2020-01-28,2.42,2.8210483
2020-01-29,2.57,2.4956671
2020-01-30,2.4,2.0337123
2020-01-31,2.43,1.8633388
2020-02-01,2.44,4.5024866
2020-02-02,3.77,10.77583
2020-02-03,6.19,22.1008958
2020-02-04,14.7,16.6343
2020-02-05,11.3,11.586199
2020-02-06,7.87,9.0086037
2020-02-07,6.61,7.8280358
2020-02-08,6.07,7.1286765
2020-02-09,5.6,13.0277143
2020-02-10,10.3,14.3596401
2020-02-11,10.5,10.7057914
2020-02-12,8.29,8.4224178
2020-02-13,7.25,7.7237754
2020-02-14,7.2,7.4140721
2020-02-15,6.31,6.5069149
2020-02-16,5.78,5.9606279
2020-02-17,5.62,5.6258632
2020-02-18,5.18,5.2646737
2020-02-19,5.26,5.8288681
2020-02-20,4.91,7.4817433
2020-02-21,5.43,5.7274875
2020-02-22,4.51,6.3629228
2020-02-23,5.49,11.7663801
2020-02-24,7.05,8.495307
2020-02-25,5.87,8.0328824
2020-02-26,7.19,10.7293859
2020-02-27,7.98,9.9291756
2020-02-28,7.13,12.2718953
2020-02-29,9.7,10.5935775
2020-03-01,9.81,8.1966186
2020-03-02,8.19,7.333249
2020-03-03,7.98,8.5846993
2020-03-04,7.53,7.4924051
2020-03-05,6.7,6.592378
2020-03-06,6.76,10.5385722
2020-03-07,8.68,9.1060245
2020-03-08,7.46,7.3252196
2020-03-09,6.77,6.6688088
2020-03-10,6.54,19.8103977
2020-03-11,24.8,31.7050352
2020-03-12,39.2,27.0531915
2020-03-13,22.6,20.5983075
2020-03-14,16.6,16.8430994
2020-03-15,12.8,14.0633483
2020-03-16,10.7,11.8632491
2020-03-17,9.33,10.1353733
2020-03-18,8.29,8.8006993
2020-03-19,7.56,7.8024965
2020-03-20,6.93,7.4278477
2020-03-21,6.86,7.1038717
2020-03-22,6.0,6.5403163
2020-03-23,5.59,6.1542126
2020-03-24,5.18,5.8065232
2020-03-25,4.93,5.492671
2020-03-26,4.69,5.2087093
2020-03-27,4.53,4.9512176
2020-03-28,4.28,4.7172212
2020-03-29,4.13,5.0794042
2020-03-30,4.32,4.5808246
2020-03-31,4.18,4.389554
2020-04-01,3.86,4.2730856
2020-04-02,3.68,4.1766521
2020-04-03,3.57,4.0118369
2020-04-04,3.44,3.8591064
2020-04-05,3.27,3.7180101
2020-04-06,3.17,3.5880108
2020-04-07,3.02,3.468005
2020-04-08,2.91,3.3570108
2020-04-09,2.84,3.2541543
2020-04-10,2.75,3.1586561
2020-04-11,2.67,3.0698203
2020-04-12,2.63,2.9870247
2020-04-13,2.69,2.9303425
2020-04-14,2.71,2.8679361
2020-04-15,2.63,2.7994302
2020-04-16,2.56,2.7336193
2020-04-17,2.5,2.671765
2020-04-18,2.42,3.5459445
2020-04-19,2.91,3.1138357
2020-04-20,2.72,2.6670375
2020-04-21,2.38,2.6068328
2020-04-22,2.31,2.5501187
2020-04-23,2.22,2.4965776
2020-04-24,2.27,2.4459441
2020-04-25,2.21,2.3979775
2020-04-26,2.21,2.3524598
2020-04-27,2.22,2.309193
2020-04-28,2.2,2.2679974
2020-04-29,2.29,2.4179902
2020-04-30,2.57,2.2903622
2020-05-01,2.26,2.3733063
2020-05-02,3.29,5.5345844
2020-05-03,3.11,3.0003519
2020-05-04,2.4,2.5320308
2020-05-05,2.94,2.4328234
2020-05-06,2.37,2.1538065
2020-05-07,2.22,2.1150211
2020-05-08,2.15,2.0782163
2020-05-09,2.11,2.0430715
2020-05-10,2.11,3.0198836
2020-05-11,4.8,13.3091123
2020-05-12,5.93,4.5245771
2020-05-13,2.95,2.359103
2020-05-14,2.55,2.2986108
2020-05-15,2.38,2.2421126
2020-05-16,2.21,2.1891613
2020-05-17,2.09,2.1394364
2020-05-18,2.05,2.0926499
2020-05-19,1.97,2.0485435
2020-05-20,1.9,2.0068843
2020-05-21,1.87,1.9674627
2020-05-22,1.82,8.6415567
2020-05-23,4.99,4.2160811
2020-05-24,3.08,5.4065399
2020-05-25,4.9,4.2305365
2020-05-26,2.95,2.4554083
2020-05-27,2.33,2.4303275
2020-05-28,2.68,2.2180155
2020-05-29,2.35,2.1024973
2020-05-30,2.08,2.0494254
2020-05-31,1.95,1.9997822
2020-06-01,1.89,1.9532444
2020-06-02,1.84,1.9108019
2020-06-03,1.9,1.8713031
2020-06-04,2.27,3.928933
2020-06-05,2.92,3.2801752
2020-06-06,2.74,1.8624979
2020-06-07,2.73,5.4161362
2020-06-08,3.03,2.9823866
2020-06-09,2.07,2.4172954
2020-06-10,2.58,3.2898393
2020-06-11,2.64,2.2919224
2020-06-12,2.45,1.8847818
2020-06-13,2.12,1.8832697
2020-06-14,2.58,4.1723629
2020-06-15,3.28,2.6874371
2020-06-16,2.17,1.8480257
2020-06-17,1.91,1.8039473
2020-06-18,1.76,2.1035776
2020-06-19,2.32,4.8346998
2020-06-20,2.82,3.0421632
2020-06-21,2.71,1.9491858
2020-06-22,2.08,1.8959484
2020-06-23,1.83,1.8461587
2020-06-24,1.67,2.8944001
2020-06-25,2.25,2.2751435
2020-06-26,1.91,1.7811096
2020-06-27,2.01,1.9738196
2020-06-28,2.46,3.5219169
2020-06-29,2.37,2.5601866
2020-06-30,1.91,1.7073238
2020-07-01,1.52,1.6766158
2020-07-02,1.77,1.8308096
2020-07-03,1.72,1.6090743
2020-07-04,1.51,1.5686647
2020-07-05,1.36,1.5917364
2020-07-06,1.7,1.5088839
2020-07-07,1.43,1.4794584
2020-07-08,1.63,2.5783301
2020-07-09,1.9,1.9508541
2020-07-10,1.51,1.4301521
2020-07-11,1.33,1.4037432
2020-07-12,1.26,1.3785939
2020-07-13,1.24,1.3545866
2020-07-14,1.22,1.3316357
2020-07-15,1.53,6.3490259
2020-07-16,4.41,3.8358784
2020-07-17,1.96,1.5530645
2020-07-18,1.43,1.3085187
2020-07-19,1.4,1.4902366
2020-07-20,1.52,1.3840948
2020-07-21,1.74,1.2585273
2020-07-22,1.34,1.237832
2020-07-23,1.28,1.217993
2020-07-24,1.23,1.1989459
2020-07-25,1.21,1.1806339
2020-07-26,1.45,3.3532684
2020-07-27,2.62,1.9333573
2020-07-28,1.51,1.1610405
2020-07-29,1.26,1.14323
2020-07-30,1.15,1.12612
2020-07-31,1.14,1.1096285
2020-08-01,1.12,1.0937264
2020-08-02,1.11,3.886461
2020-08-03,2.74,1.9383425
2020-08-04,1.27,1.0760581
2020-08-05,1.24,1.0604306
2020-08-06,1.11,1.0453681
2020-08-07,1.05,1.0308049
2020-08-08,1.03,1.0167078
2020-08-09,0.98,1.0030464
2020-08-10,1.16,1.8045394
2020-08-11,5.59,9.0919469
2020-08-12,2.53,2.0437552
2020-08-13,1.41,0.9972727
2020-08-14,1.54,5.2891858
2020-08-15,1.95,1.5467465
2020-08-16,1.2,1.0250463
2020-08-17,1.37,2.7379367
2020-08-18,4.92,8.9285682
2020-08-19,3.11,2.6504046
2020-08-20,1.65,1.0647761
2020-08-21,1.36,1.0417596
2020-08-22,2.41,3.530752
2020-08-23,1.91,3.4505535
2020-08-24,2.03,1.6293614
2020-08-25,1.46,1.0391857
2020-08-26,1.24,1.0166763
2020-08-27,1.14,0.9955009
2020-08-28,1.39,1.2282132
2020-08-29,1.24,1.0398594
2020-08-30,2.89,52.8617119
2020-08-31,30.7,13.3137787
2020-09-01,5.81,3.5311784
2020-09-02,3.41,3.2748867
2020-09-03,2.68,3.0718807
2020-09-04,2.53,2.8873445
2020-09-05,2.13,3.1424235
2020-09-06,2.52,2.8506678
2020-09-07,1.95,2.4843261
2020-09-08,1.79,2.34268
2020-09-09,1.66,2.2826104
2020-09-10,1.88,2.1454183
2020-09-11,1.73,2.0355947
2020-09-12,1.57,1.9368736
2020-09-13,1.49,1.847004
2020-09-14,1.47,1.7650159
2020-09-15,1.42,1.6900614
2020-09-16,1.43,1.6231459
2020-09-17,1.51,1.5614588
2020-09-18,1.35,1.5032108
2020-09-19,1.31,1.4495264
2020-09-20,1.27,1.3999668
2020-09-21,1.28,1.3541269
2020-09-22,1.25,1.3116465
2020-09-23,1.26,1.2729353
2020-09-24,1.3,9.8135661
2020-09-25,4.24,12.7721288
2020-09-26,12.9,25.9930848
2020-09-27,9.27,8.0833791
2020-09-28,3.57,3.6512368
2020-09-29,2.65,3.3938084
2020-09-30,2.36,3.1648441
2020-10-01,2.21,2.9604103
2020-10-02,2.06,2.7773322
2020-10-03,1.92,2.6129157
2020-10-04,1.78,2.4648636
2020-10-05,1.7,2.3352489
2020-10-06,1.77,2.2647983
2020-10-07,1.77,4.5404038
2020-10-08,2.24,3.0804821
2020-10-09,2.15,4.1918861
2020-10-10,2.14,2.9266118
2020-10-11,1.88,2.1826677
2020-10-12,1.77,2.4805452
2020-10-13,1.82,13.9265848
2020-10-14,16.4,33.3028715
2020-10-15,17.1,21.0906964
2020-10-16,10.6,14.3031853
2020-10-17,8.55,11.4413166
2020-10-18,6.83,10.0617529
2020-10-19,6.06,8.445556
2020-10-20,5.28,7.191983
2020-10-21,4.8,6.5104511
2020-10-22,4.23,5.995329
2020-10-23,3.97,6.1250608
2020-10-24,4.07,5.7279226
2020-10-25,3.64,5.0619088
2020-10-26,3.34,4.7388419
2020-10-27,3.32,4.4709334
2020-10-28,3.12,4.1939791
2020-10-29,3.73,13.8518923
2020-10-30,6.32,16.8109409
2020-10-31,8.96,10.8563943
2020-11-01,6.04,8.21566
2020-11-02,5.21,7.4062485
2020-11-03,4.72,6.5698588
2020-11-04,4.32,6.0064236
2020-11-05,3.97,5.5937441
2020-11-06,3.73,5.2274939
2020-11-07,3.68,4.8989288
2020-11-08,3.44,4.6034274
2020-11-09,3.3,4.3370253
2020-11-10,3.19,4.0963075
2020-11-11,3.06,3.8783196
2020-11-12,3.03,3.6806693
2020-11-13,2.92,4.3698925
2020-11-14,3.25,3.9040868
2020-11-15,2.91,3.8512168
2020-11-16,2.94,3.621987
2020-11-17,2.67,3.2955827
2020-11-18,2.55,3.1360415
2020-11-19,2.48,3.9421946
2020-11-20,2.79,3.4535179
2020-11-21,2.45,3.0327228
2020-11-22,2.33,3.0712053
2020-11-23,2.43,3.137237
2020-11-24,2.52,2.8375775
2020-11-25,2.29,2.7089155
2020-11-26,2.2,2.6105368
2020-11-27,2.11,2.5197501
2020-11-28,2.1,2.4358136
2020-11-29,2.04,2.3587544
2020-11-30,2.06,2.2894886
2020-12-01,2.01,2.2249143
2020-12-02,1.99,2.1623676
2020-12-03,2.01,2.1035828
2020-12-04,2.03,2.0486554
2020-12-05,2.02,2.0121524
2020-12-06,1.96,1.9680812
2020-12-07,1.95,1.9215005
2020-12-08,2.07,2.6161497
2020-12-09,2.37,3.213706
2020-12-10,2.26,2.3816525
2020-12-11,1.93,2.0989956
2020-12-12,1.99,2.0568028
2020-12-13,1.95,1.9796727
2020-12-14,1.92,1.9226934
2020-12-15,1.89,2.1768586
2020-12-16,2.06,2.0277127
2020-12-17,1.92,1.8540611
2020-12-18,1.92,1.8079914
2020-12-19,1.93,1.7649081
2020-12-20,1.81,1.7787451
2020-12-21,1.96,4.0698993
2020-12-22,2.37,7.1301002
2020-12-23,3.75,10.5174177
2020-12-24,5.87,9.4105026
2020-12-25,4.68,5.7662724
2020-12-26,3.65,4.5773941
2020-12-27,3.0,4.2717892
2020-12-28,2.82,4.1367595
2020-12-29,2.67,4.0326149
2020-12-30,2.49,3.7354989
2020-12-31,2.37,3.5083899
