date,qsim,qobs,smi,smi_class,smi_l01,smi_l02,r_pctl,r_pctl_class,q_pctl,q_pctl_class,mdi,mdi_class,spi_1,spi_3,spi_6,spei_1,spei_3,spei_6,sdi_3,sdi_6
2005-05-01,3.519298460523212,3.27,25.0,normal_or_wet,43.75,37.5,37.5,normal_or_wet,43.75,normal_or_wet,49.375,normal_or_wet,-1.499578546816553,0.508240338446168,-0.9713601154685967,0.8408854897791463,0.5791618023292837,0.7181205000225989,2.092974564428313,0.9066683031924443
2005-05-02,3.4373126102743403,3.27,18.75,mild_drought,37.5,37.5,37.5,normal_or_wet,50.0,normal_or_wet,41.25,normal_or_wet,-1.499578546816553,0.49978065126554977,-0.9713601154685967,0.8358084475512891,0.543289782778509,0.6947611191160019,2.0697045456855516,0.9127300358414602
2005-05-03,5.294829703447248,3.27,25.0,normal_or_wet,43.75,37.5,37.5,normal_or_wet,50.0,normal_or_wet,40.0,normal_or_wet,-1.1558409389584012,0.48344334644188186,-0.8974954021512745,0.847227615536774,0.5150713965657999,0.7068978867418393,2.0522734984354383,0.9187917684904761
2005-05-04,12.390117661089748,5.25,31.25,normal_or_wet,56.25,56.25,56.25,normal_or_wet,87.5,normal_or_wet,42.5,normal_or_wet,-0.6533905873802681,0.6105960302922531,-0.7582614334913163,0.8696269231059947,0.5663428984803381,0.7477860350859534,1.9903059823492404,0.9285239080645842
2005-05-05,7.028640150598231,7.26,43.75,normal_or_wet,68.75,56.25,75.0,normal_or_wet,93.75,normal_or_wet,47.5,normal_or_wet,-0.547126766962706,0.6492793397659452,-0.721975901298336,0.8747552313717656,0.5737061518542129,0.7507957969224796,1.9607104111561087,0.9419820667899224
2005-05-06,8.712730547678008,6.35,50.0,normal_or_wet,87.5,56.25,75.0,normal_or_wet,93.75,normal_or_wet,50.0,normal_or_wet,-0.34331884668729085,0.7266914932939338,-0.6491534901905354,0.885168762841281,0.6016725294993672,0.76789816901856,1.942535181264776,0.9537533213224149
2005-05-07,9.77941803557752,6.35,50.0,normal_or_wet,93.75,56.25,87.5,normal_or_wet,87.5,normal_or_wet,51.87500000000001,normal_or_wet,-0.16733874313864175,0.8145281254698791,-0.5661975463411946,0.8936868102784604,0.6360009113518452,0.7895133523914605,1.9318017777856424,0.9655245758549078
2005-05-08,6.198579141990616,9.36,87.5,normal_or_wet,93.75,62.5,93.75,normal_or_wet,100.0,normal_or_wet,66.875,normal_or_wet,-0.17133291458591995,0.8258049049404579,-0.5555228207433905,0.8924275725883958,0.6298811477621388,0.7834931245081936,1.9339198360721914,0.9828755904098889
2005-05-09,4.944156402463268,6.35,87.5,normal_or_wet,100.0,62.5,93.75,normal_or_wet,93.75,normal_or_wet,65.0,normal_or_wet,-0.1649849101701394,0.8373373183722022,-0.5446004253308051,0.8910246023781716,0.6228545151314081,0.7766594040140701,1.9303706573217572,0.9946468449423814
2005-05-10,4.691348159895228,5.0,75.0,normal_or_wet,100.0,62.5,93.75,normal_or_wet,81.25,normal_or_wet,60.00000000000001,normal_or_wet,-0.16948561478205362,0.8389803165771319,-0.5426775651308496,0.8892997506962718,0.6101353372334218,0.7651014141609772,1.9239019928249994,1.0039155492986749
2005-05-11,4.47588634199636,4.52,81.25,normal_or_wet,100.0,68.75,93.75,normal_or_wet,81.25,normal_or_wet,58.74999999999999,normal_or_wet,-0.1651891369489927,0.5227350147460231,-0.5408012765995063,0.8890741360819966,0.4283113977649889,0.754465964536173,1.9111363982871503,1.0122944580367645
2005-05-12,4.304084175059916,4.08,68.75,normal_or_wet,100.0,75.0,81.25,normal_or_wet,59.375,normal_or_wet,53.75,normal_or_wet,-0.1651891369489927,0.16148670964094347,-0.5408012765995063,0.888468418638401,0.22983175712102466,0.7414448673992043,1.7828507599045451,1.0198577207914998
2005-05-13,4.146486107552704,3.86,62.5,normal_or_wet,100.0,75.0,81.25,normal_or_wet,53.125,normal_or_wet,51.24999999999999,normal_or_wet,-0.1651891369489927,-0.2548735683290174,-0.5408012765995063,0.8862643152420092,0.015432363652635672,0.7234648152306759,1.5783722680247296,1.0270131605545583
2005-05-14,7.472283793161058,3.86,68.75,normal_or_wet,100.0,81.25,93.75,normal_or_wet,75.0,normal_or_wet,55.625,normal_or_wet,-0.00806055962677368,-0.25735844360325777,-0.47729243053714465,0.8954242816948843,-0.0005614594154055768,0.7365361553321838,1.3355397477128104,1.0341686003176171
2005-05-15,5.2831580320836435,5.51,81.25,normal_or_wet,100.0,81.25,93.75,normal_or_wet,81.25,normal_or_wet,73.75,normal_or_wet,0.007251737371342737,-0.24843289750187894,-0.470889914854305,0.8969197122483686,-0.01367749788410506,0.7259967070663252,1.2136369065991297,1.0443827125182523
2005-05-16,5.8848770238738775,4.08,81.25,normal_or_wet,100.0,81.25,93.75,normal_or_wet,78.125,normal_or_wet,73.75,normal_or_wet,0.11895948526783556,-0.1820460325644006,-0.4230362245720031,0.9026031812155063,-0.007525633023031349,0.7281559806979261,1.1294297785041665,1.0519459752729878
2005-05-17,5.588893718185035,5.25,87.5,normal_or_wet,100.0,87.5,100.0,normal_or_wet,93.75,normal_or_wet,74.375,normal_or_wet,0.1392423903684844,-0.16069746093937515,-0.4075610181458873,0.9047233498039516,-0.009766863614256006,0.7256274709163697,1.0674622624179684,1.061678114847096
2005-05-18,4.513433938826255,5.0,87.5,normal_or_wet,100.0,87.5,100.0,normal_or_wet,75.0,normal_or_wet,74.375,normal_or_wet,0.14219792157520847,-0.1588908149546107,-0.4062494943876996,0.9054023948190104,-0.02255664432508597,0.7154334672959471,1.0185179425531188,1.0709468192033893
2005-05-19,4.114191798368616,3.86,87.5,normal_or_wet,93.75,81.25,87.5,normal_or_wet,68.75,normal_or_wet,74.375,normal_or_wet,0.14219792157520847,-0.1588908149546107,-0.4062494943876996,0.9038968564608071,-0.046012699662695646,0.6982632428752109,0.9746111667211427,1.0781022589664482
2005-05-20,3.966609353699761,3.66,87.5,normal_or_wet,87.5,81.25,81.25,normal_or_wet,62.5,normal_or_wet,74.375,normal_or_wet,0.14219792157520847,-0.1588908149546107,-0.4062494943876996,0.9004113283605855,-0.07468463635464818,0.6770616897962861,0.935283976373597,1.0848869505552547
2005-05-21,3.8317102301734334,3.46,75.0,normal_or_wet,87.5,81.25,81.25,normal_or_wet,68.75,normal_or_wet,69.37500000000001,normal_or_wet,0.14280189773422813,-0.15854651711510373,-0.4059833579710064,0.8972473772581694,-0.10054939096620412,0.6573154556028151,0.9031123883454737,1.09130089396981
2005-05-22,3.7074974044356934,3.27,68.75,normal_or_wet,87.5,81.25,75.0,normal_or_wet,68.75,normal_or_wet,66.875,normal_or_wet,0.14280189773422813,-0.15854651711510373,-0.4059833579710064,0.8962495109847889,-0.12087064091017434,0.6414953953909232,0.8732592154688434,1.0973626266188257
2005-05-23,5.271069466417328,3.27,81.25,normal_or_wet,87.5,81.25,81.25,normal_or_wet,62.5,normal_or_wet,70.0,normal_or_wet,0.2435392166894994,-0.0965223774507619,-0.36077530439491245,0.9027104393501388,-0.11033055025944853,0.6469624818089815,0.8474131798910894,1.1034243592678417
2005-05-24,4.32144285408281,4.52,81.25,normal_or_wet,87.5,87.5,75.0,normal_or_wet,81.25,normal_or_wet,70.0,normal_or_wet,0.2435392166894994,-0.0965223774507619,-0.36077530439491245,0.901358400537742,-0.13367680377878263,0.6289273266650887,0.8288658586791467,1.1118032680059309
2005-05-25,3.6033513989617556,3.27,75.0,normal_or_wet,81.25,87.5,75.0,normal_or_wet,56.25,normal_or_wet,71.25,normal_or_wet,0.015260289791480046,-0.0965223774507619,-0.36077530439491245,0.8824187113866979,-0.16374526876837403,0.6059389540005072,0.8093167531424849,1.1178650006549467
2005-05-26,3.4948041077993373,3.09,62.5,normal_or_wet,62.5,87.5,62.5,normal_or_wet,62.5,normal_or_wet,66.25,normal_or_wet,0.007290503868976415,-0.0965223774507619,-0.36077530439491245,0.8766284065180053,-0.1972918678193625,0.5805683506910726,0.7913705025253732,1.1235930599471364
2005-05-27,3.3941517296496997,2.92,50.0,normal_or_wet,56.25,81.25,62.5,normal_or_wet,50.0,normal_or_wet,61.25000000000001,normal_or_wet,-0.048106835064111626,-0.0965223774507619,-0.36077530439491245,0.8677131671506704,-0.23363945012757648,0.5531937978200189,0.7750557292370902,1.1290059832912114
2005-05-28,3.300594241799844,2.75,31.25,normal_or_wet,43.75,68.75,50.0,normal_or_wet,50.0,normal_or_wet,53.75,normal_or_wet,-0.048106835064111626,-0.0965223774507619,-0.36077530439491245,0.8619762106857037,-0.2744749825629122,0.5233841970965789,0.7477213283768963,1.1341037706871728
2005-05-29,3.2134480929983784,2.58,31.25,normal_or_wet,37.5,62.5,50.0,normal_or_wet,31.25,normal_or_wet,53.75,normal_or_wet,-0.048106835064111626,-0.0965223774507619,-0.36077530439491245,0.8590698727201957,-0.30700006811294656,0.4995638719351427,0.7343260408349374,1.1388864221350206
2005-05-30,3.509620556333415,2.58,31.25,normal_or_wet,37.5,68.75,50.0,normal_or_wet,37.5,normal_or_wet,51.87500000000001,normal_or_wet,-0.006055420051306599,-0.07335091301412945,-0.3437969343088771,0.8595679430495674,-0.32754515775180065,0.4831835657002763,0.7218180479805872,1.1436690735828678
2005-05-31,3.1723887969876974,3.27,43.75,normal_or_wet,37.5,68.75,50.0,normal_or_wet,56.25,normal_or_wet,55.00000000000001,normal_or_wet,-0.006055420051306599,-0.07335091301412945,-0.3437969343088771,0.861924544290837,-0.34530902722865814,0.4678631979035268,0.7121722960540059,1.1497308062318836
2005-06-01,3.02675515877568,2.58,37.5,normal_or_wet,37.5,68.75,50.0,normal_or_wet,43.75,normal_or_wet,48.75,normal_or_wet,-0.006055420051306599,-0.07335091301412945,-0.3437969343088771,0.8648733011900199,-0.3638658413414194,0.4513412662538914,0.7013816477563168,1.154513457679731
2005-06-02,2.956686291902052,2.43,31.25,normal_or_wet,31.25,68.75,37.5,normal_or_wet,34.375,normal_or_wet,44.375,normal_or_wet,-0.17479124444473712,-0.07335091301412945,-0.3437969343088771,0.8514573052104973,-0.39058390149588557,0.42967447936842595,0.6909917131885152,1.1590180479968897
2005-06-03,2.891444205276093,2.43,31.25,normal_or_wet,31.25,62.5,37.5,normal_or_wet,37.5,normal_or_wet,49.99999999999999,normal_or_wet,-0.5437262751223698,-0.07247098923490909,-0.343151240690676,0.8208433437945477,-0.4245617617460345,0.40261547014430454,0.6806017786207141,1.1635226383140485
2005-06-04,2.8302677187292846,2.43,25.0,normal_or_wet,25.0,62.5,25.0,normal_or_wet,40.625,normal_or_wet,53.125,normal_or_wet,-0.6549551366404499,-0.0722402624724889,-0.34298192046727405,0.8098132842218188,-0.44907523420780765,0.3831892016213105,0.6710132715126881,1.1680272286312072
2005-06-05,3.208100516476612,2.58,25.0,normal_or_wet,25.0,62.5,25.0,normal_or_wet,43.75,normal_or_wet,54.99999999999999,normal_or_wet,-0.8454808487525974,-0.05105523551569688,-0.32741489196129,0.7963856901069021,-0.4552996658206515,0.375439561800561,0.6626269055943251,1.1728098800790545
2005-06-06,9.02411039426249,3.46,37.5,normal_or_wet,43.75,62.5,43.75,normal_or_wet,56.25,normal_or_wet,63.74999999999999,normal_or_wet,-0.6831418715291091,0.07425298950657394,-0.20562935599712365,0.8055179318028641,-0.41232489582710347,0.41569822321951044,0.6567593116923985,1.1792238234936097
2005-06-07,6.7082100106044615,4.52,50.0,normal_or_wet,50.0,62.5,56.25,normal_or_wet,81.25,normal_or_wet,74.375,normal_or_wet,-0.5683289881042068,0.11341000647612967,-0.16255911180297225,0.8122980682438323,-0.40609103713324235,0.4227156067694116,0.6531528881234097,1.1876027322316989
2005-06-08,3.651467140018495,4.08,56.25,normal_or_wet,62.5,68.75,56.25,normal_or_wet,81.25,normal_or_wet,73.125,normal_or_wet,-0.6000567422829087,0.11454425007269438,-0.1617147956126059,0.8087310501949607,-0.4213877806257307,0.4083777906170764,0.6490598835966999,1.1951659949864342
2005-06-09,2.993549117891392,2.92,56.25,normal_or_wet,62.5,68.75,56.25,normal_or_wet,68.75,normal_or_wet,75.0,normal_or_wet,-0.6062176942346634,0.10174630175194338,-0.16171425408270088,0.805545832489408,-0.4471875297721699,0.3899027186971918,0.6423908622349983,1.2005789183305098
2005-06-10,6.8986367189860855,2.58,56.25,normal_or_wet,68.75,75.0,62.5,normal_or_wet,62.5,normal_or_wet,69.375,normal_or_wet,-0.3876764543891894,0.1690600542659275,-0.09302473978877873,0.8182157142877989,-0.43452931014503443,0.404155807486788,0.6324302638063622,1.205361569778357
2005-06-11,4.037939394867171,5.0,68.75,normal_or_wet,75.0,75.0,62.5,normal_or_wet,87.5,normal_or_wet,74.375,normal_or_wet,-0.3876764543891894,0.15045001615374456,-0.09302473978877873,0.8186767308225223,-0.45612745735475446,0.39139740594513417,0.6301977158827022,1.2146302741346504
2005-06-12,2.9969588738601787,3.09,68.75,normal_or_wet,81.25,75.0,62.5,normal_or_wet,62.5,normal_or_wet,68.75,normal_or_wet,-0.3876764543891894,0.11808331144295911,-0.09302473978877873,0.8197260435265815,-0.48848604648403937,0.3746771083381208,0.6216968603272286,1.2203583334268402
2005-06-13,2.917768451862931,2.58,56.25,normal_or_wet,68.75,75.0,62.5,normal_or_wet,50.0,normal_or_wet,65.625,normal_or_wet,-0.5796205442806921,0.020044128414523167,-0.09302473978877873,0.802096527399405,-0.5550208301099565,0.35304385341600053,0.6064124937729425,1.2251409848746875
2005-06-14,8.674088259827455,3.09,56.25,normal_or_wet,68.75,75.0,50.0,normal_or_wet,65.625,normal_or_wet,69.375,normal_or_wet,-0.3056328476717609,-0.05989581202577883,-0.0019156713435579445,0.8163813286641602,-0.6123700389772994,0.370374476994795,0.5434145709527471,1.2308690441668766
2005-06-15,4.2828655509686095,5.51,50.0,normal_or_wet,62.5,75.0,50.0,normal_or_wet,87.5,normal_or_wet,63.125,normal_or_wet,-0.4438172029185546,-0.524291972969624,-0.0019156713435579445,0.8052379988227922,-0.818651406203376,0.35027899914930577,0.4346780381068042,1.241083156367512
2005-06-16,2.987417359127294,2.58,50.0,normal_or_wet,62.5,75.0,50.0,normal_or_wet,37.5,normal_or_wet,65.0,normal_or_wet,-0.49022931219873217,-0.9530053822454023,-0.00168097088426706,0.7935789465044779,-0.9883024416690909,0.3255151829980927,0.29551588419867647,1.2458658078153597
2005-06-17,3.2474844925940745,2.58,50.0,normal_or_wet,62.5,75.0,50.0,normal_or_wet,50.0,normal_or_wet,65.0,normal_or_wet,-0.4571658580644935,-0.9509056393756689,0.009552891908955521,0.7919654046162655,-1.0022031910421694,0.31179069941216425,0.11542368502345292,1.250648459263207
2005-06-18,2.9415725903621883,2.92,50.0,normal_or_wet,62.5,68.75,50.0,normal_or_wet,43.75,normal_or_wet,61.25000000000001,normal_or_wet,-0.4571658580644935,-0.9527738827784965,0.009552891908955521,0.7903309163043307,-1.0211953105468865,0.2906994609535184,-0.0007260518254120659,1.2560613826072824
2005-06-19,2.78964894515418,2.28,50.0,normal_or_wet,56.25,68.75,43.75,normal_or_wet,37.5,normal_or_wet,59.375,normal_or_wet,-0.4571658580644935,-0.957863621912105,0.009552891908955521,0.7883411017298543,-1.0456944043937164,0.2647707960181213,-0.08235716308538309,1.2602879117937522
2005-06-20,2.7194621791446836,2.14,50.0,normal_or_wet,50.0,68.75,43.75,normal_or_wet,31.25,normal_or_wet,59.375,normal_or_wet,-0.45797461834795655,-0.9677657659639937,0.009552891908955521,0.7852478252287223,-1.0693817009717599,0.23847995723767673,-0.146356870230297,1.2642549172582456
2005-06-21,4.317596326956985,2.14,43.75,normal_or_wet,43.75,68.75,37.5,normal_or_wet,28.125,normal_or_wet,53.125,normal_or_wet,-0.3357982813976851,-0.9112701485821882,0.04792726482060158,0.7870815547731929,-1.080420255126502,0.22514038134119665,-0.19862138957135872,1.2682219227227394
2005-06-22,3.246639100229679,3.66,43.75,normal_or_wet,43.75,56.25,43.75,normal_or_wet,62.5,normal_or_wet,55.00000000000001,normal_or_wet,-0.4698315499992554,-0.9191953787123494,0.04792726482060158,0.7715040215567903,-1.0949901933664858,0.20405381344987641,-0.23995214856834268,1.275006614311546
2005-06-23,2.6297759035360673,2.43,43.75,normal_or_wet,37.5,56.25,43.75,normal_or_wet,31.25,normal_or_wet,53.125,normal_or_wet,-0.4698315499992554,-1.2490021663572757,0.04792726482060158,0.7662146709041981,-1.2132209881576266,0.17647344703548065,-0.291386618040351,1.2795112046287047
2005-06-24,2.569118987637336,2.14,43.75,normal_or_wet,31.25,56.25,37.5,normal_or_wet,25.0,normal_or_wet,60.62499999999999,normal_or_wet,-0.46630962669300063,-1.2552054185837183,0.0489890234691421,0.7626541196500437,-1.2415904968925493,0.14668526554817365,-0.3642592720613491,1.2834782100931985
2005-06-25,8.968825766599108,2.14,43.75,normal_or_wet,56.25,56.25,43.75,normal_or_wet,28.125,normal_or_wet,55.00000000000001,normal_or_wet,-0.147704691575599,-1.0484175706238372,0.1525133424535676,0.7916906437357025,-1.2037950438957405,0.16981999941123857,-0.4148064468457491,1.2874452155576919
2005-06-26,4.0661553559381565,5.78,50.0,normal_or_wet,56.25,56.25,56.25,normal_or_wet,87.5,normal_or_wet,51.87500000000001,normal_or_wet,-0.147704691575599,-1.0484175706238372,0.1525133424535676,0.796750460426038,-1.2179990526794118,0.1507878332462652,-0.4463483418697631,1.298159837793567
2005-06-27,2.6264251331004487,2.92,43.75,normal_or_wet,56.25,56.25,50.0,normal_or_wet,56.25,normal_or_wet,51.24999999999999,normal_or_wet,-0.147704691575599,-1.0554672156713572,0.1525133424535676,0.7996288480164145,-1.2392126022905194,0.12536901718266036,-0.4800655399988817,1.3035727611376424
2005-06-28,2.5602031861549075,2.28,43.75,normal_or_wet,50.0,56.25,50.0,normal_or_wet,46.875,normal_or_wet,45.62500000000001,normal_or_wet,-0.147704691575599,-1.0554672156713572,0.1525133424535676,0.7994738209510392,-1.2575927547695291,0.10044279481016664,-0.5113212109301188,1.3077992903241122
2005-06-29,2.5503225193015937,2.14,37.5,normal_or_wet,37.5,50.0,50.0,normal_or_wet,25.0,normal_or_wet,41.25,normal_or_wet,-0.17664657628219313,-1.0447131963451144,0.15801326099032487,0.7972918997244373,-1.2707275411820305,0.07936950937158736,-0.5378255619212595,1.311766295788606
2005-06-30,7.022487942717892,2.92,31.25,normal_or_wet,43.75,56.25,50.0,normal_or_wet,56.25,normal_or_wet,40.625,normal_or_wet,0.07420818828084844,-0.870734732150655,0.18777679135833525,0.8192277295256108,-1.2248227551040167,0.07917403804473061,-0.5583764517826407,1.2890023578895489
2005-07-01,9.733489054676491,5.0,68.75,normal_or_wet,81.25,56.25,75.0,normal_or_wet,87.5,normal_or_wet,57.50000000000001,normal_or_wet,0.3574975005277999,-0.6610200191384888,0.2905055265929721,0.8453046351816396,-1.1587026139060428,0.1175611339725361,-0.5697681706751612,1.2710210714383396
2005-07-02,4.475692163877848,6.64,68.75,normal_or_wet,87.5,62.5,81.25,normal_or_wet,87.5,normal_or_wet,53.75,normal_or_wet,0.36263812395598954,-0.6570936933647438,0.25096503336999665,0.8470591608870339,-1.1628340261168395,0.08030688820897405,-0.574405000978147,1.2588605313228831
2005-07-03,2.8861330222593415,3.66,62.5,normal_or_wet,68.75,68.75,68.75,normal_or_wet,81.25,normal_or_wet,62.5,normal_or_wet,0.3612901649277838,-0.6570936933647438,0.2413357658577657,0.8481747667794346,-1.1746847973300896,0.05203008200683976,-0.585653607824279,1.2421027138467047
2005-07-04,4.390370640203275,2.75,62.5,normal_or_wet,68.75,68.75,62.5,normal_or_wet,62.5,normal_or_wet,60.62499999999999,normal_or_wet,0.4480119772954707,-0.5926465437266222,0.2455036387548491,0.8529957221803791,-1.1704336150489718,0.028676545363295752,-0.598562314408517,1.2260678553103168
2005-07-05,12.09785379264369,8.98,68.75,normal_or_wet,87.5,68.75,75.0,normal_or_wet,87.5,normal_or_wet,63.12500000000001,normal_or_wet,0.7166557236216722,-0.35787003017932245,0.3673045613977529,0.8754783987384931,-1.0916514857040613,0.074476184758273,-0.5927519653251461,1.221581802401871
2005-07-06,5.160083711922114,6.35,68.75,normal_or_wet,87.5,75.0,81.25,normal_or_wet,81.25,normal_or_wet,66.875,normal_or_wet,0.4826243401480656,-0.38060960511502545,0.3591229566964829,0.8528125058214439,-1.1126857236450753,0.052033111232483206,-0.593582015194199,1.2146302741346504
2005-07-07,3.650090216441512,5.0,68.75,normal_or_wet,81.25,68.75,75.0,normal_or_wet,68.75,normal_or_wet,74.37499999999999,normal_or_wet,0.42786681582779806,-0.3727605640817294,0.367069727537561,0.8468349627907978,-1.1190641531263457,0.04330152346641112,-0.600050679690957,1.2065479639359629
2005-07-08,4.5015101086998195,4.76,68.75,normal_or_wet,81.25,75.0,75.0,normal_or_wet,68.75,normal_or_wet,72.5,normal_or_wet,0.4706307219967507,-0.3521807107088788,0.38531005623219056,0.8508192833204071,-1.1211593417712584,0.0397841215200852,-0.6046016427661096,1.1987251774592511
2005-07-09,3.4560437434281592,3.66,62.5,normal_or_wet,75.0,68.75,68.75,normal_or_wet,62.5,normal_or_wet,66.25,normal_or_wet,0.47064859905902834,-0.35737550171015764,0.38531842479846246,0.8500779302751287,-1.137602875632596,0.021488216882583355,-0.6114710209927551,1.190828241347689
