date,matrix_drought_index,matrix_class,sm_norm,recharge_norm,discharge_norm
2006-04-30,0.8047222222222223,normal_or_wet,0.8888888888888888,0.8666666666666667,0.6305555555555555
2006-05-31,0.808888888888889,normal_or_wet,0.6305555555555555,0.9416666666666668,0.9138888888888889
2006-06-30,0.6044444444444445,mild_drought,0.46944444444444444,0.4888888888888889,0.9
2006-07-31,0.3244444444444444,severe_drought,0.11944444444444445,0.40555555555555556,0.5166666666666667
2006-08-31,0.22000000000000003,severe_drought,0.175,0.08333333333333331,0.41666666666666674
2006-09-30,0.24833333333333335,severe_drought,0.15,0.5194444444444445,0.10833333333333334
2006-10-31,0.3830555555555556,severe_drought,0.25555555555555554,0.2833333333333333,0.6527777777777779
2006-11-30,0.39694444444444443,severe_drought,0.4527777777777778,0.5416666666666666,0.17777777777777778
2006-12-31,0.5888888888888888,moderate_drought,0.5138888888888888,0.6666666666666665,0.6111111111111112
2007-01-31,0.56,moderate_drought,0.6833333333333332,0.4027777777777778,0.5527777777777778
2007-02-28,0.641388888888889,mild_drought,0.8138888888888889,0.7444444444444445,0.30833333333333335
2007-03-31,0.8199999999999998,normal_or_wet,0.825,0.9111111111111111,0.7222222222222221
2007-04-30,0.7197222222222222,mild_drought,0.5055555555555555,0.8472222222222221,0.8777777777777778
2007-05-31,0.41194444444444445,moderate_drought,0.3194444444444444,0.14722222222222223,0.8
2007-06-30,0.20277777777777778,severe_drought,0.2611111111111111,0.17777777777777778,0.15
2007-07-31,0.34638888888888886,severe_drought,0.23055555555555557,0.4527777777777778,0.39444444444444443
2007-08-31,0.4291666666666667,moderate_drought,0.4,0.4222222222222222,0.475
2007-09-30,0.6186111111111111,mild_drought,0.5277777777777778,0.8972222222222223,0.46111111111111114
2007-10-31,0.7897222222222222,mild_drought,0.6388888888888888,0.875,0.9055555555555556
2007-11-30,0.8044444444444445,normal_or_wet,0.8194444444444444,0.7138888888888889,0.875
2007-12-31,0.8527777777777777,normal_or_wet,0.9444444444444444,0.9472222222222222,0.6361111111111111
2008-01-31,0.9575000000000001,normal_or_wet,0.9666666666666667,0.9388888888888889,0.9638888888888889
2008-02-29,0.9225,normal_or_wet,0.9833333333333333,0.8527777777777777,0.9111111111111111
2008-03-31,0.8980555555555555,normal_or_wet,0.9888888888888888,0.7805555555555556,0.8944444444444444
