date,sm,sm_l1,sm_l2,sm_l3,recharge,runoff,pet,et,precip,smi_percent,ssi,recharge_percent,runoff_percent,pet_percent,et_percent,aridity_index,qsim_monthly_mean,qsim_monthly_min,qsim_monthly_max,qsim_monthly_std,discharge_percent,sdi,drought_class
1995-12-01,0.394323328491122,0.394323328491122,2.8030593491423215,,13.785677458612506,42.79245609314872,6.229998557607416,5.654796884096129,50.01801316907179,67.74193548387096,0.46049453910311605,54.83870967741935,70.96774193548387,9.67741935483871,9.67741935483871,0.12455509851118361,8.28872143548387,3.7639425,32.4736554,6.347448122378388,70.96774193548387,0.5524425846467744,normal_or_wet
1996-01-01,0.393128717327596,0.393128717327596,2.821235362828534,,9.04987969684543,26.549460936678074,7.599243418066116,5.803988414240389,6.101412483360501,32.25806451612903,-0.4604945391031163,29.03225806451613,32.25806451612903,6.451612903225806,6.451612903225806,1.2454892107016913,5.078282996774194,3.3130352,7.6202028,1.2840595442779936,32.25806451612903,-0.4604945391031163,normal_or_wet
1996-02-01,0.3818888614542869,0.3818888614542869,2.8225936476719435,,5.040045548891202,21.270005372192387,13.321387662007535,11.382362335928761,24.61967132326484,12.903225806451612,-1.1309776082451584,9.67741935483871,22.58064516129032,25.806451612903224,22.58064516129032,0.5410871447913779,4.403300517241379,2.8011772,8.7275853,1.589997026407461,16.129032258064516,-0.9891686273406353,drought
1996-03-01,0.36556061667756723,0.36556061667756723,2.825406590067343,,7.918344490841439,22.07632057967314,27.358078573722626,23.566019204252225,30.29184808649809,25.806451612903224,-0.6493239131864658,9.67741935483871,9.67741935483871,6.451612903225806,6.451612903225806,0.9031498671062224,4.1865459483870975,3.0088847,7.603066,1.032106498139842,9.67741935483871,-1.3001534333634237,normal_or_wet
1996-04-01,0.3169625156610252,0.3169625156610252,2.8163828600391643,,9.927786854975434,23.126964754967915,70.86949034455542,52.11839326329486,27.308767915644488,54.83870967741935,0.1215873827504829,45.16129032258064,32.25806451612903,64.51612903225806,83.87096774193549,2.595118555456913,4.527060803333333,3.1155772,6.8560709,1.003454732087707,25.806451612903224,-0.6493239131864658,normal_or_wet
1996-05-01,0.2924841726749099,0.2924841726749099,2.784804423191349,,10.301727201662905,29.32827472453997,84.40651395031661,67.111637155617,76.11903017200328,90.32258064516128,1.3001534333634226,87.09677419354838,77.41935483870968,9.67741935483871,38.70967741935484,1.1088753201346158,5.920556358064516,2.9512077,18.3077521,3.351314284144565,83.87096774193549,0.9891686273406353,normal_or_wet
1996-06-01,0.2625191105006955,0.2625191105006955,2.7444980950587374,,11.050779056540636,28.326865606332863,109.97710350208587,78.14290167052975,60.70132000748408,67.74193548387096,0.46049453910311605,87.09677419354838,83.87096774193549,25.806451612903224,54.83870967741935,1.8117744966423532,6.065861853333333,3.5518157,17.8031117,2.845101697186206,83.87096774193549,0.9891686273406353,normal_or_wet
1996-07-01,0.30260280375649573,0.30260280375649573,2.729369549194212,,18.158428087779562,50.90153217432259,106.65326610285425,80.34891525834023,106.39880572067938,93.54838709677419,1.517929159594278,96.7741935483871,93.54838709677419,6.451612903225806,32.25806451612903,1.002391571789282,10.254261783870968,3.5704433,39.5405583,7.942129605771823,90.32258064516128,1.3001534333634226,normal_or_wet
1996-08-01,0.24659244224498722,0.24659244224498722,2.6752051045701393,,6.990311486771406,24.571080287096223,94.37332062810823,63.16451171517813,50.49426268062766,45.16129032258064,-0.12158738275048318,54.83870967741935,61.29032258064516,12.903225806451612,6.451612903225806,1.8689909628943835,4.8944194741935485,3.2605803,11.4604904,2.019248314677079,61.29032258064516,0.2868939169230392,normal_or_wet
1996-09-01,0.3321870323061631,0.3321870323061631,2.6767171941892673,,13.554202320450806,35.83730023330388,45.59645831152814,38.604992197942686,85.25756351234874,77.41935483870968,0.7527287942581697,83.87096774193549,77.41935483870968,6.451612903225806,3.225806451612903,0.5348083669424113,7.549399056666667,2.9955853,22.2624003,4.0703235831827715,77.41935483870968,0.7527287942581697,normal_or_wet
1996-10-01,0.35756192481812016,0.35756192481812016,2.7066284723634264,,13.32359058466592,33.01679560597573,29.19590379266274,24.090301645992113,54.382880182262525,90.32258064516128,1.3001534333634226,74.19354838709677,74.19354838709677,22.58064516129032,35.483870967741936,0.5368583586381152,6.609416274193548,3.5634541,15.936909,2.7078297975041274,74.19354838709677,0.6493239131864654,normal_or_wet
1996-11-01,0.3760521205430893,0.3760521205430893,2.733704539772006,,10.615608148960826,27.21248754853309,12.289009881159135,10.886393061728198,28.260833792261373,70.96774193548387,0.5524425846467744,54.83870967741935,58.06451612903226,29.03225806451613,32.25806451612903,0.4348424385314569,5.603734439999999,3.7074481,10.7710745,1.5461011856089855,58.06451612903226,0.20354423153248632,normal_or_wet
1996-12-01,0.391221624180579,0.391221624180579,2.7625137793418433,,13.125309581385329,34.95055729649014,5.5169840058315245,4.761383313897293,48.53480037595476,58.06451612903226,0.20354423153248632,48.38709677419355,61.29032258064516,3.225806451612903,3.225806451612903,0.11367068501562774,7.079370222580645,4.2638423,20.7443027,3.3965493012737356,61.29032258064516,0.2868939169230392,normal_or_wet
1997-01-01,0.39483105785580475,0.39483105785580475,2.779607514598283,,7.9796660982145315,22.847068960317323,7.7852052592397065,6.8965617761786415,22.34739245341207,35.483870967741936,-0.37228936046519107,19.35483870967742,19.35483870967742,16.129032258064516,12.903225806451612,0.34837197563293504,4.50434945483871,3.0289615,7.7015511,1.247716120966985,19.35483870967742,-0.8648943586852831,normal_or_wet
